M,H0+H9+H10+H15+H16+H17+H18+H24+H25+H26+H27+H28+H29
G736511,H28
G736512,H28
G736513,H28
G736514,H28
G736515,H28
G736516,H28
G736517,H28
G736518,H28
G736519,H28
G737510,H28
G737511,H28
G737512,H28
G737513,H28
G737514,H28
G737515,H28
G737516,H28
G737517,H28
G737518,H28
G737519,H28
G738510,H28
G738511,H28
G738512,H28
G738513,H28
G738514,H28
G738515,H28
G738516,H28
G738517,H28
G738518,H28
G738519,H28
G739510,H28
G739511,H28
G739512,H28
G739513,H28
G739514,H28
G739515,H28
G739516,H28
G739517,H28
G739518,H28
G739519,H28
G75G,H28+H29
G7252,H28+H29
G720520,H28
G720521,H28
G720522,H28
G720523,H28
G720524,H28
G720525,H28
G720526,H28
G720527,H28
G720528,H28
G720529,H28
G721520,H28
G721521,H28
G721522,H28
G721523,H28
G721524,H28
G721525,H28
G721526,H28
G721527,H28
G721528,H28
G721529,H28
G722520,H28
G722521,H28
G722522,H28
G722523,H28
G722524,H28
G722525,H28+H29
G722526,H28+H29
G722527,H28
G722528,H28
G722529,H28
G723520,H28
G723521,H28
G723522,H28
G723523,H28
G723524,H28+H29
G723525,H28+H29
G723526,H28+H29
G723527,H28+H29
G723528,H28
G723529,H28
G724520,H28
G724521,H28
G724522,H28
G724523,H28
G724524,H28+H29
G724527,H28+H29
G724528,H28+H29
G724529,H28
G725520,H28
G725521,H28
G725522,H28
G725523,H28+H29
G725524,H28+H29
G725528,H28+H29
G725529,H28+H29
G726520,H28
G726521,H28+H29
G726522,H28+H29
G726523,H28+H29
G726529,H28+H29
G727520,H28+H29
G727521,H28+H29
G728520,H28+H29
G7253,H28+H29
G720530,H28
G720531,H28
G720532,H28
G720533,H28
G720534,H28
G720535,H28
G720536,H28
G720537,H28
G720538,H28
G720539,H28
G721530,H28
G721531,H28
G721532,H28
G721533,H28
G721534,H28
G721535,H28
G721536,H28
G721537,H28
G721538,H28
G721539,H28
G722530,H28
G722531,H28
G722532,H28
G722533,H28
G722534,H28
G722535,H28
G722536,H28
G722537,H28
G722538,H28
G722539,H28
G723530,H28
G723531,H28
G723532,H28
G723533,H28
G723534,H28
G723535,H28
G723536,H28
G723537,H28
G723538,H28
G723539,H28
G724530,H28
G724531,H28
G724532,H28
G724533,H28
G724534,H28
G724535,H28
G724536,H28
G724537,H28
G724538,H28
G724539,H28
G725530,H28
G725531,H28
G725532,H28
G725533,H28
G725534,H28
G725535,H28
G725536,H28
G725537,H28
G725538,H28
G725539,H28
G726530,H28+H29
G726531,H28
G726532,H28
G726533,H28
G726534,H28
G726535,H28
G726536,H28
G726537,H28
G726538,H28
G726539,H28
G727530,H28+H29
G727531,H28+H29
G727532,H28
G727533,H28
G727534,H28
G727535,H28
G727536,H28
G727537,H28
G727538,H28
G727539,H28
G728531,H28+H29
G728532,H28+H29
G728533,H28
G728534,H28
G728535,H28
G728536,H28
G728537,H28
G728538,H28
G728539,H28
G729532,H28+H29
G729533,H28+H29
G729534,H28
G729535,H28
G729536,H28
G729537,H28
G729538,H28
G729539,H28
G7352,H28+H29
G734520,H28+H29
G735520,H28+H29
G736520,H28+H29
G737520,H28+H29
G738520,H28+H29
G738521,H28+H29
G739520,H28
G739521,H28+H29
G7353,H28+H29
G730533,H28+H29
G730534,H28
G730535,H28
G730536,H28
G730537,H28
G730538,H28
G730539,H28
G731533,H28+H29
G731534,H28+H29
G731535,H28
G731536,H28
G731537,H28
G731538,H28
G731539,H28
G732534,H28+H29
G732535,H28
G732536,H28
G732537,H28
G732538,H28
G732539,H28
G733534,H28+H29
G733535,H28+H29
G733536,H28
G733537,H28
G733538,H28
G733539,H28
G734535,H28+H29
G734536,H28+H29
G734537,H28
G734538,H28
G734539,H28
G735536,H28+H29
G735537,H28+H29
G735538,H28+H29
G735539,H28+H29
G75H,H28+H29
G7254,H28
G7255,H28
G7354,H28+H29
G730540,H28
G730541,H28
G730542,H28
G730543,H28
G730544,H28
G730545,H28
G730546,H28
G730547,H28
G730548,H28
G730549,H28
G731540,H28
G731541,H28
G731542,H28
G731543,H28
G731544,H28
G731545,H28
G731546,H28
G731547,H28
G731548,H28
G731549,H28
G732540,H28
G732541,H28
G732542,H28
G732543,H28
G732544,H28
G732545,H28
G732546,H28
G732547,H28
G732548,H28
G732549,H28
G733540,H28
G733541,H28
G733542,H28
G733543,H28
G733544,H28
G733545,H28
G733546,H28
G733547,H28
G733548,H28
G733549,H28
G734540,H28
G734541,H28
G734542,H28
G734543,H28
G734544,H28+H29
G734545,H28+H29
G734546,H28+H29
G734547,H28+H29
G734548,H28
G734549,H28
G735540,H28+H29
G735541,H28+H29
G735542,H28+H29
G735543,H28+H29
G735544,H28+H29
G735547,H28+H29
G735548,H28+H29
G735549,H28
G736548,H28+H29
G736549,H28+H29
G737549,H28+H29
G7355,H28+H29
G730550,H28
G730551,H28
G730552,H28
G730553,H28
G730554,H28
G730555,H28
G730556,H28
G730557,H28
G730558,H28
G730559,H28
G731550,H28
G731551,H28
G731552,H28
G731553,H28
G731554,H28
G731555,H28
G731556,H28
G731557,H28
G731558,H28
G731559,H28
G732550,H28
G732551,H28
G732552,H28
G732553,H28
G732554,H28
G732555,H28
G732556,H28
G732557,H28
G732558,H28
G732559,H28
G733550,H28
G733551,H28
G733552,H28
G733553,H28
G733554,H28
G733555,H28
G733556,H28
G733557,H28
G733558,H28
G733559,H28
G734550,H28
G734551,H28
G734552,H28
G734553,H28
G734554,H28
G734555,H28
G734556,H28
G734557,H28
G734558,H28
G734559,H28
G735550,H28
G735551,H28
G735552,H28
G735553,H28
G735554,H28
G735555,H28
G735556,H28
G735557,H28
G735558,H28
G735559,H28
G736550,H28
G736551,H28
G736552,H28
G736553,H28
G736554,H28
G736555,H28
G736556,H28
G736557,H28
G736558,H28
G736559,H28
G737550,H28+H29
G737551,H28+H29
G737552,H28
G737553,H28
G737554,H28
G737555,H28
G737556,H28
G737557,H28
G737558,H28
G737559,H28
G738551,H28+H29
G738552,H28+H29
G738553,H28
G738554,H28
G738555,H28
G738556,H28
G738557,H28
G738558,H28
G738559,H28
G739552,H28+H29
G739553,H28+H29
G739554,H28
G739555,H28
G739556,H28
G739557,H28
G739558,H28
G739559,H28
G75I,H0+H28
G7256,H0+H28
G720560,H28
G720561,H28
G720562,H28
G720563,H0+H28
G721560,H28
G721561,H28
G721562,H28
G721563,H0+H28
G722560,H28
G722561,H28
G722562,H28
G722563,H0+H28
G723560,H28
G723561,H28
G723562,H28
G723563,H0+H28
G724560,H28
G724561,H28
G724562,H28
G724563,H0+H28
G724564,H0+H28
G725560,H28
G725561,H28
G725562,H28
G725563,H28
G725564,H0+H28
G726560,H28
G726561,H28
G726562,H28
G726563,H0+H28
G726564,H0+H28
G727560,H28
G727561,H28
G727562,H28
G727563,H0+H28
G727564,H0+H28
G728560,H28
G728561,H28
G728562,H28
G728563,H28
G728564,H0+H28
G728565,H0+H28
G729560,H28
G729561,H28
G729562,H28
G729563,H28
G729564,H28
G729565,H0+H28
G7356,H0+H28
G730560,H28
G730561,H28
G730562,H28
G730563,H28
G730564,H28
G730565,H0+H28
G731560,H28
G731561,H28
G731562,H28
G731563,H28
G731564,H28
G731565,H0+H28
G731566,H0+H28
G732560,H28
G732561,H28
G732562,H28
G732563,H28
G732564,H28
G732565,H28
G732566,H0+H28
G733560,H28
G733561,H28
G733562,H28
G733563,H28
G733564,H28
G733565,H28
G733566,H0+H28
G733567,H0+H28
G734560,H28
G734561,H28
G734562,H28
G734563,H28
G734564,H28
G734565,H28
G734566,H28
G734567,H0+H28
G734568,H0+H28
G735560,H28
G735561,H28
G735562,H28
G735563,H28
G735564,H28
G735565,H28
G735566,H28
G735567,H28
G735568,H0+H28
G735569,H0+H28
G736560,H28
G736561,H28
G736562,H28
G736563,H28
G736564,H28
G736565,H28
G736566,H28
G736567,H28
G736568,H28
G736569,H0+H28
G737560,H28
G737561,H28
G737562,H28
G737563,H28
G737564,H28
G737565,H28
G737566,H28
G737567,H28
G737568,H28
G737569,H28
G738560,H28
G738561,H28
G738562,H28
G738563,H28
G738564,H28
G738565,H28
G738566,H28
G738567,H28
G738568,H28
G738569,H28
G739560,H28
G739561,H28
G739562,H28
G739563,H28
G739564,H28
G739565,H28
G739566,H28
G739567,H28
G739568,H28
G739569,H28
G7357,H0+H28
G736570,H0+H28
G737570,H0+H28
G738570,H0+H28
G738571,H0+H28
G739570,H28
G739571,H0+H28
G739572,H0+H28
G75K,H28
G75L,H28+H29
G7452,H28+H29
G740520,H28
G740521,H28+H29
G740522,H28+H29
G741520,H28
G741521,H28+H29
G741522,H28+H29
G742520,H28
G742521,H28+H29
G742522,H28+H29
G743520,H28
G743521,H28
G743522,H28+H29
G743528,H28+H29
G743529,H28+H29
G744520,H28
G744521,H28
G744522,H28+H29
G744523,H28+H29
G744524,H28+H29
G744526,H28+H29
G744527,H28+H29
G744528,H28+H29
G744529,H28
G745520,H28
G745521,H28
G745522,H28
G745523,H28
G745524,H28+H29
G745525,H28+H29
G745526,H28+H29
G745527,H28
G745528,H28
G745529,H28
G746520,H28
G746521,H28
G746522,H28
G746523,H28
G746524,H28
G746525,H28
G746526,H28
G746527,H28
G746528,H28
G746529,H28
G747520,H28
G747521,H28
G747522,H28
G747523,H28
G747524,H28
G747525,H28
G747526,H28
G747527,H28
G747528,H28
G747529,H28
G748520,H28
G748521,H28
G748522,H28
G748523,H28
G748524,H28
G748525,H28
G748526,H28
G748527,H28
G748528,H28
G748529,H28
G749520,H28
G749521,H28
G749522,H28
G749523,H28
G749524,H28
G749525,H28
G749526,H28
G749527,H28
G749528,H28
G749529,H28
G7453,H28+H29
G742530,H28+H29
G742531,H28+H29
G742532,H28+H29
G743530,H28+H29
G743531,H28
G743532,H28+H29
G743533,H28+H29
G744530,H28
G744531,H28
G744532,H28
G744533,H28+H29
G745530,H28
G745531,H28
G745532,H28
G745533,H28+H29
G746530,H28
G746531,H28
G746532,H28
G746533,H28+H29
G747530,H28
G747531,H28
G747532,H28+H29
G747533,H28+H29
G748530,H28
G748531,H28
G748532,H28+H29
G749530,H28
G749531,H28
G749532,H28+H29
G7552,H28+H29
G750520,H28
G750521,H28
G750522,H28
G750523,H28
G750524,H28
G750525,H28
G750526,H28
G750527,H28
G750528,H28
G750529,H28
G751520,H28
G751521,H28
G751522,H28
G751523,H28
G751524,H28
G751525,H28
G751526,H28
G751527,H28
G751528,H28
G751529,H28
G752520,H28
G752521,H28
G752522,H28
G752523,H28
G752524,H28
G752525,H28
G752526,H28
G752527,H28
G752528,H28
G752529,H28
G753520,H28
G753521,H28
G753522,H28
G753523,H28
G753524,H28
G753525,H28
G753526,H28
G753527,H28
G753528,H28
G753529,H28
G754520,H28
G754521,H28
G754522,H28
G754523,H28
G754524,H28
G754525,H28
G754526,H28
G754527,H28
G754528,H28
G754529,H28
G755520,H28
G755521,H28
G755522,H28
G755523,H28
G755524,H28
G755525,H28
G755526,H28
G755527,H28
G755528,H28
G755529,H28+H29
G756520,H28
G756521,H28
G756522,H28
G756523,H28
G756524,H28
G756525,H28
G756526,H28
G756527,H28
G756528,H28
G756529,H28+H29
G757520,H28
G757521,H28
G757522,H28
G757523,H28
G757524,H28
G757525,H28
G757526,H28
G757527,H28
G757528,H28+H29
G757529,H28+H29
G758520,H28
G758521,H28
G758522,H28
G758523,H28
G758524,H28
G758525,H28
G758526,H28
G758527,H28+H29
G758528,H28+H29
G759520,H28
G759521,H28
G759522,H28
G759523,H28
G759524,H28
G759525,H28
G759526,H28
G759527,H28+H29
G7553,H28+H29
G750530,H28
G750531,H28
G750532,H28+H29
G751530,H28
G751531,H28
G751532,H28+H29
G752530,H28
G752531,H28+H29
G752532,H28+H29
G753530,H28
G753531,H28+H29
G754530,H28
G754531,H28+H29
G755530,H28+H29
G755531,H28+H29
G756530,H28+H29
G75M,H28+H29
G7455,H28+H29
G740553,H28+H29
G740554,H28
G740555,H28
G740556,H28
G740557,H28
G740558,H28
G740559,H28
G741553,H28+H29
G741554,H28+H29
G741555,H28
G741556,H28
G741557,H28
G741558,H28
G741559,H28
G742554,H28+H29
G742555,H28
G742556,H28
G742557,H28
G742558,H28
G742559,H28
G743554,H28+H29
G743555,H28
G743556,H28
G743557,H28
G743558,H28
G743559,H28
G744554,H28+H29
G744555,H28+H29
G744556,H28
G744557,H28
G744558,H28
G744559,H28
G745555,H28+H29
G745556,H28
G745557,H28
G745558,H28
G745559,H28
G746555,H28+H29
G746556,H28+H29
G746557,H28
G746558,H28
G746559,H28
G747556,H28+H29
G747557,H28
G747558,H28
G747559,H28
G748556,H28+H29
G748557,H28+H29
G748558,H28
G748559,H28
G749557,H28+H29
G749558,H28
G749559,H28
G7555,H28+H29
G750557,H28+H29
G750558,H28
G750559,H28
G751557,H28+H29
G751558,H28+H29
G751559,H28
G752558,H28+H29
G752559,H28
G753558,H28+H29
G753559,H28+H29
G754559,H28+H29
G755559,H28+H29
G756558,H28+H29
G756559,H28+H29
G757558,H28+H29
G757559,H28
G758558,H28+H29
G758559,H28+H29
G75N,H0+H28+H29
G7456,H28
G7457,H0+H28
G740570,H28
G740571,H28
G740572,H0+H28
G741570,H28
G741571,H28
G741572,H0+H28
G742570,H28
G742571,H28
G742572,H0+H28
G743570,H28
G743571,H28
G743572,H0+H28
G744570,H28
G744571,H28
G744572,H0+H28
G745570,H28
G745571,H28
G745572,H0+H28
G745573,H0+H28
G746570,H28
G746571,H28
G746572,H28
G746573,H0+H28
G747570,H28
G747571,H28
G747572,H28
G747573,H0+H28
G747574,H0+H28
G748570,H28
G748571,H28
G748572,H28
G748573,H28
G748574,H0+H28
G749570,H28
G749571,H28
G749572,H28
G749573,H28
G749574,H0+H28
G7556,H28+H29
G750560,H28
G750561,H28
G750562,H28
G750563,H28
G750564,H28
G750565,H28
G750566,H28
G750567,H28
G750568,H28
G750569,H28
G751560,H28
G751561,H28
G751562,H28
G751563,H28
G751564,H28
G751565,H28
G751566,H28
G751567,H28
G751568,H28
G751569,H28
G752560,H28
G752561,H28
G752562,H28
G752563,H28
G752564,H28
G752565,H28
G752566,H28
G752567,H28
G752568,H28
G752569,H28
G753560,H28
G753561,H28
G753562,H28
G753563,H28
G753564,H28
G753565,H28
G753566,H28
G753567,H28
G753568,H28
G753569,H28
G754560,H28
G754561,H28
G754562,H28
G754563,H28
G754564,H28
G754565,H28+H29
G754566,H28+H29
G754567,H28
G754568,H28+H29
G754569,H28+H29
G755560,H28
G755561,H28
G755562,H28
G755563,H28
G755564,H28
G755565,H28+H29
G755566,H28+H29
G755567,H28+H29
G755568,H28+H29
G756560,H28
G756561,H28
G756562,H28
G756563,H28
G756564,H28
G756565,H28+H29
G757560,H28
G757561,H28
G757562,H28
G757563,H28
G757564,H28
G757565,H28+H29
G758560,H28+H29
G758561,H28+H29
G758562,H28
G758563,H28
G758564,H28+H29
G758565,H28+H29
G759560,H28+H29
G759561,H28+H29
G759562,H28+H29
G759563,H28+H29
G759564,H28+H29
G7557,H0+H28+H29
G750570,H28
G750571,H28
G750572,H28
G750573,H28
G750574,H0+H28
G750575,H0+H28
G751570,H28
G751571,H28
G751572,H28
G751573,H28
G751574,H28
G751575,H0+H28
G752570,H28
G752571,H28
G752572,H28
G752573,H28+H29
G752574,H28+H29
G752575,H0+H28+H29
G753570,H28+H29
G753571,H28+H29
G753572,H28+H29
G753573,H28+H29
G754570,H28+H29
G75Q,H28+H29
G7650,H28+H29
G760500,H28
G760501,H28
G760502,H28
G760503,H28
G760504,H28
G760505,H28
G760506,H28
G760507,H28
G760508,H28
G760509,H28
G761500,H28
G761501,H28
G761502,H28
G761503,H28
G761504,H28
G761505,H28
G761506,H28
G761507,H28
G761508,H28
G761509,H28
G762500,H28
G762501,H28
G762502,H28
G762503,H28
G762504,H28
G762505,H28
G762506,H28
G762507,H28
G762508,H28
G762509,H28
G763500,H28
G763501,H28
G763502,H28
G763503,H28
G763504,H28
G763505,H28
G763506,H28
G763507,H28
G763508,H28
G763509,H28
G764500,H28
G764501,H28
G764502,H28
G764503,H28
G764504,H28
G764505,H28
G764506,H28
G764507,H28
G764508,H28
G764509,H28
G765500,H28
G765501,H28
G765502,H28
G765503,H28
G765504,H28
G765505,H28
G765506,H28
G765507,H28
G765508,H28
G765509,H28
G766500,H28
G766501,H28
G766502,H28
G766503,H28
G766504,H28
G766505,H28
G766506,H28
G766507,H28
G766508,H28
G766509,H28
G767500,H28
G767501,H28
G767502,H28
G767503,H28
G767504,H28
G767505,H28
G767506,H28
G767507,H28
G767508,H28
G767509,H28
G768500,H28+H29
G768501,H28
G768502,H28
G768503,H28
G768504,H28
G768505,H28
G768506,H28
G768507,H28
G768508,H28
G768509,H28
G769500,H28+H29
G769501,H28+H29
G769502,H28+H29
G769503,H28
G769504,H28
G769505,H28
G769506,H28
G769507,H28
G769508,H28
G769509,H28
G7651,H28
G7750,H28+H29
G770502,H28+H29
G770503,H28+H29
G770504,H28
G770505,H28
G770506,H28
G770507,H28
G770508,H28
G770509,H28
G771503,H28+H29
G771504,H28+H29
G771505,H28+H29
G771506,H28
G771507,H28
G771508,H28
G771509,H28
G772505,H28+H29
G772506,H28+H29
G772507,H28
G772508,H28
G772509,H28
G773506,H28+H29
G773507,H28+H29
G773508,H28
G773509,H28
G774507,H28+H29
G774508,H28+H29
G774509,H28+H29
G7751,H28+H29
G770510,H28
G770511,H28
G770512,H28
G770513,H28
G770514,H28
G770515,H28
G770516,H28
G770517,H28
G770518,H28
G770519,H28
G771510,H28
G771511,H28
G771512,H28
G771513,H28
G771514,H28
G771515,H28
G771516,H28
G771517,H28
G771518,H28
G771519,H28
G772510,H28
G772511,H28
G772512,H28
G772513,H28
G772514,H28
G772515,H28
G772516,H28
G772517,H28
G772518,H28
G772519,H28
G773510,H28
G773511,H28
G773512,H28
G773513,H28
G773514,H28
G773515,H28
G773516,H28
G773517,H28
G773518,H28+H29
G773519,H28+H29
G774510,H28+H29
G774511,H28+H29
G774512,H28+H29
G774513,H28+H29
G774514,H28
G774515,H28
G774516,H28+H29
G774517,H28+H29
G774518,H28+H29
G775510,H28+H29
G775511,H28+H29
G775513,H28+H29
G775514,H28+H29
G775515,H28+H29
G775516,H28+H29
G75R,H28+H29
G7652,H28+H29
G760520,H28
G760521,H28
G760522,H28
G760523,H28
G760524,H28
G760525,H28
G760526,H28
G760527,H28+H29
G761520,H28
G761521,H28
G761522,H28
G761523,H28
G761524,H28
G761525,H28
G761526,H28+H29
G761527,H28+H29
G762520,H28
G762521,H28
G762522,H28
G762523,H28
G762524,H28
G762525,H28
G762526,H28+H29
G762527,H28+H29
G763520,H28
G763521,H28
G763522,H28
G763523,H28
G763524,H28
G763525,H28
G763526,H28+H29
G763527,H28+H29
G764520,H28
G764521,H28
G764522,H28
G764523,H28
G764524,H28
G764525,H28
G764526,H28+H29
G764527,H28+H29
G765520,H28
G765521,H28
G765522,H28
G765523,H28
G765524,H28
G765525,H28
G765526,H28
G765527,H28+H29
G766520,H28
G766521,H28
G766522,H28
G766523,H28
G766524,H28
G766525,H28
G766526,H28
G766527,H28+H29
G766528,H28+H29
G767520,H28
G767521,H28
G767522,H28
G767523,H28
G767524,H28
G767525,H28
G767526,H28
G767527,H28+H29
G767528,H28+H29
G768520,H28
G768521,H28
G768522,H28
G768523,H28
G768524,H28
G768525,H28
G768526,H28
G768527,H28+H29
G769520,H28
G769521,H28
G769522,H28
G769523,H28
G769524,H28
G769525,H28
G769526,H28
G769527,H28+H29
G769528,H28+H29
G7752,H28+H29
G770520,H28
G770521,H28
G770522,H28
G770523,H28
G770524,H28
G770525,H28
G770526,H28
G770527,H28
G770528,H28+H29
G770529,H28+H29
G771520,H28
G771521,H28
G771522,H28
G771523,H28
G771524,H28
G771525,H28
G771526,H28
G771527,H28
G771528,H28+H29
G772520,H28
G772521,H28
G772522,H28
G772523,H28
G772524,H28
G772525,H28
G772526,H28
G772527,H28+H29
G772528,H28+H29
G773520,H28+H29
G773521,H28
G773522,H28
G773523,H28
G773524,H28
G773525,H28
G773526,H28
G773527,H28+H29
G774520,H28+H29
G774521,H28
G774522,H28+H29
G774523,H28+H29
G774524,H28
G774525,H28
G774526,H28+H29
G774527,H28+H29
G775520,H28+H29
G775521,H28+H29
G775522,H28+H29
G775523,H28+H29
G775524,H28+H29
G775525,H28
G775526,H28+H29
G776524,H28+H29
G776525,H28+H29
G776526,H28+H29
G80,H25+H28
G80NW,H25+H28
G80E,H25+H28
G8008,H25+H28
G800085,H25+H28
G800086,H25+H28
G800087,H25+H28
G800088,H25+H28
G800089,H25+H28
G801087,H25+H28
G801088,H25+H28
G8009,H25+H28
G800092,H25+H28
G800093,H25+H28
G800094,H25+H28
G800095,H25+H28
G800096,H28
G800097,H28
G800098,H28
G800099,H28
G801095,H25+H28
G801096,H25+H28
G801097,H25+H28
G801098,H25+H28
G801099,H28
G802098,H25+H28
G802099,H25+H28
G803099,H25+H28
G8109,H25+H28
G812098,H25+H28
G812099,H25+H28
G813098,H25+H28
G813099,H28
G814098,H25+H28
G814099,H25+H28
G815099,H25+H28
G816099,H25+H28
G81,H25+H28+H29
G81SW,H25+H28
G81NW,H28
G81SE,H25+H28
G81NE,H25+H28+H29
G81A,H25+H28
G8010,H25+H28
G800100,H28
G800101,H28
G800102,H28
G800103,H28
G800104,H28
G800105,H28
G800106,H28
G800107,H28
G800108,H28
G800109,H28
G801100,H28
G801101,H28
G801102,H28
G801103,H28
G801104,H28
G801105,H28
G801106,H28
G801107,H28
G801108,H28
G801109,H28
G802100,H28
G802101,H28
G802102,H28
G802103,H28
G802104,H28
G802105,H28
G802106,H28
G802107,H28
G802108,H28
G802109,H28
G803100,H25+H28
G803101,H25+H28
G803102,H28
G803103,H28
G803104,H28
G803105,H28
G803106,H28
G803107,H28
G803108,H28
G803109,H28
G804101,H25+H28
G804102,H25+H28
G804103,H28
G804104,H28
G804105,H28
G804106,H28
G804107,H28
G804108,H28
G804109,H28
G805102,H25+H28
G805103,H25+H28
G805104,H25+H28
G805105,H28
G805106,H28
G805107,H28
G805108,H28
G805109,H28
G806104,H25+H28
G806105,H25+H28
G806106,H28
G806107,H28
G806108,H28
G806109,H28
G807105,H25+H28
G807106,H25+H28
G807107,H28
G807108,H28
G807109,H28
G808105,H25+H28
G808106,H25+H28
G808107,H28
G808108,H28
G808109,H28
G809104,H25+H28
G809105,H25+H28
G809106,H28
G809107,H28
G809108,H28
G809109,H28
G8011,H28
G8110,H25+H28
G810104,H25+H28
G810105,H28
G810106,H28
G810107,H28
G810108,H28
G810109,H28
G811101,H25+H28
G811102,H25+H28
G811103,H25+H28
G811104,H25+H28
G811105,H28
G811106,H28
G811107,H28
G811108,H28
G811109,H28
G812100,H25+H28
G812101,H25+H28
G812102,H28
G812103,H28
G812104,H28
G812105,H28
G812106,H28
G812107,H28
G812108,H28
G812109,H28
G813100,H28
G813101,H28
G813102,H28
G813103,H28
G813104,H28
G813105,H28
G813106,H28
G813107,H28
G813108,H28
G813109,H28
G814100,H28
G814101,H28
G814102,H28
G814103,H28
G814104,H28
G814105,H28
G814106,H28
G814107,H28
G814108,H28
G814109,H28
G815100,H28
G815101,H28
G815102,H28
G815103,H28
G815104,H28
G815105,H28
G815106,H28
G815107,H28
G815108,H28
G815109,H28
G816100,H25+H28
G816101,H25+H28
G816102,H25+H28
G816103,H25+H28
G816104,H28
G816105,H28
G816106,H28
G816107,H28
G816108,H28
G816109,H28
G817103,H25+H28
G817104,H25+H28
G817105,H28
G817106,H28
G817107,H28
G817108,H28
G817109,H28
G818103,H25+H28
G818104,H25+H28
G818105,H28
G818106,H28
G818107,H28
G818108,H28
G818109,H28
G819103,H25+H28
G819104,H28
G819105,H25+H28
G819106,H25+H28
G819107,H25+H28
G819108,H25+H28
G819109,H28
G8111,H28
G81B,H28
G81C,H28
G81D,H28
G81E,H28
G81F,H25+H28
G8210,H25+H28
G820103,H25+H28
G820104,H25+H28
G820105,H25+H28
G820108,H25+H28
G820109,H25+H28
G821109,H25+H28
G8211,H25+H28
G820110,H25+H28
G820111,H28
G820112,H28
G820113,H28
G820114,H28
G820115,H28
G820116,H28
G820117,H28
G820118,H28
G820119,H28
G821110,H25+H28
G821111,H25+H28
G821112,H28
G821113,H28
G821114,H28
G821115,H28
G821116,H28
G821117,H28
G821118,H28
G821119,H28
G822111,H25+H28
G822112,H28
G822113,H28
G822114,H28
G822115,H28
G822116,H28
G822117,H28
G822118,H28
G822119,H28
G823110,H25+H28
G823111,H25+H28
G823112,H28
G823113,H28
G823114,H28
G823115,H28
G823116,H28
G823117,H28
G823118,H28
G823119,H28
G824111,H25+H28
G824112,H28
G824113,H28
G824114,H28
G824115,H28
G824116,H28
G824117,H28
G824118,H28
G824119,H28
G825111,H25+H28
G825112,H28
G825113,H28
G825114,H28
G825115,H28
G825116,H28
G825117,H28
G825118,H28
G825119,H28
G826111,H25+H28
G826112,H25+H28
G826113,H28
G826114,H28
G826115,H28
G826116,H28
G826117,H28
G826118,H28
G826119,H28
G827112,H25+H28
G827113,H25+H28
G827114,H25+H28
G827115,H25+H28
G827116,H28
G827117,H28
G827118,H28
G827119,H28
G828115,H25+H28
G828116,H28
G828117,H28
G828118,H28
G828119,H28
G829115,H25+H28
G829116,H28
G829117,H28
G829118,H28
G829119,H28
G8310,H25+H28
G834108,H25+H28
G834109,H25+H28
G835106,H25+H28
G835107,H25+H28
G835108,H25+H28
G835109,H28
G836104,H25+H28
G836105,H25+H28
G836106,H25+H28
G836107,H28
G836108,H28
G836109,H28
G837103,H25+H28
G837104,H25+H28
G837105,H28
G837106,H28
G837107,H28
G837108,H28
G837109,H28
G838102,H25+H28
G838103,H25+H28
G838104,H28
G838105,H28
G838106,H28
G838107,H28
G838108,H28
G838109,H28
G839102,H25+H28
G839103,H28
G839104,H28
G839105,H28
G839106,H28
G839107,H28
G839108,H28
G839109,H28
G8311,H25+H28
G830114,H25+H28
G830115,H25+H28
G830116,H28
G830117,H28
G830118,H28
G830119,H28
G831114,H25+H28
G831115,H28
G831116,H28
G831117,H28
G831118,H28
G831119,H28
G832113,H25+H28
G832114,H25+H28
G832115,H28
G832116,H28
G832117,H28
G832118,H28
G832119,H28
G833110,H25+H28
G833111,H25+H28
G833112,H25+H28
G833113,H25+H28
G833114,H28
G833115,H28
G833116,H28
G833117,H28
G833118,H28
G833119,H28
G834110,H25+H28
G834111,H28
G834112,H28
G834113,H28
G834114,H28
G834115,H28
G834116,H28
G834117,H28
G834118,H28
G834119,H28
G835110,H28
G835111,H28
G835112,H28
G835113,H28
G835114,H28
G835115,H28
G835116,H28
G835117,H28
G835118,H28
G835119,H28
G836110,H28
G836111,H28
G836112,H28
G836113,H28
G836114,H28
G836115,H28
G836116,H28
G836117,H28
G836118,H28
G836119,H28
G837110,H28
G837111,H28
G837112,H28
G837113,H28
G837114,H28
G837115,H28
G837116,H28
G837117,H28
G837118,H28
G837119,H28
G838110,H28
G838111,H28
G838112,H28
G838113,H28
G838114,H28
G838115,H28
G838116,H28
G838117,H28
G838118,H28
G838119,H28
G839110,H28
G839111,H28
G839112,H28
G839113,H28
G839114,H28
G839115,H28
G839116,H28
G839117,H28
G839118,H28
G839119,H28
G81G,H28
G81H,H28
G81I,H28
G81J,H28
G81K,H25+H28
G8410,H25+H28
G840101,H25+H28
G840102,H25+H28
G840103,H28
G840104,H28
G840105,H28
G840106,H28
G840107,H28
G840108,H28
G840109,H28
G841101,H25+H28
G841102,H28
G841103,H28
G841104,H28
G841105,H28
G841106,H28
G841107,H28
G841108,H28
G841109,H28
G842101,H25+H28
G842102,H28
G842103,H28
G842104,H28
G842105,H28
G842106,H28
G842107,H28
G842108,H28
G842109,H28
G843100,H25+H28
G843101,H25+H28
G843102,H28
G843103,H28
G843104,H28
G843105,H28
G843106,H28
