T,H0+H12+H13+H20
S624692,H13
S624693,H13
S624694,H13
S624695,H13
S624696,H13
S624697,H13
S624698,H13
S624699,H13
S625690,H13
S625691,H13
S625692,H13
S625693,H13
S625694,H13
S625695,H13
S625696,H13
S625697,H13
S625698,H13
S625699,H13
S626690,H13
S626691,H13
S626692,H13
S626693,H13
S626694,H13
S626695,H13
S626696,H13
S626697,H13
S626698,H13
S626699,H13
S627690,H13
S627691,H13
S627692,H13
S627693,H13
S627694,H13
S627695,H13
S627696,H13
S627697,H13
S627698,H13
S627699,H13
S628690,H13
S628691,H13
S628692,H13
S628693,H13
S628694,H13
S628695,H13
S628696,H13
S628697,H13
S628698,H13
S628699,H13
S629690,H13
S629691,H13
S629692,H13
S629693,H13
S629694,H13
S629695,H13
S629696,H13
S629697,H13
S629698,H13
S629699,H13
S6368,H13
S6369,H13
S66K,H11+H13
S6461,H11+H13
S640617,H11+H13
S640618,H11+H13
S640619,H11+H13
S641617,H11+H13
S641618,H11+H13
S641619,H13
S642618,H11+H13
S642619,H11+H13
S6561,H11+H13
S659619,H11+H13
S66L,H11+H13
S6462,H11+H13
S640620,H13
S640621,H13
S640622,H13
S640623,H13
S640624,H13
S640625,H13
S640626,H13
S640627,H13
S640628,H13
S640629,H13
S641620,H13
S641621,H13
S641622,H13
S641623,H13
S641624,H13
S641625,H13
S641626,H13
S641627,H13
S641628,H13
S641629,H13
S642620,H11+H13
S642621,H11+H13
S642622,H11+H13
S642623,H11+H13
S642624,H11+H13
S642625,H11+H13
S642626,H13
S642627,H13
S642628,H13
S642629,H13
S643625,H11+H13
S643626,H11+H13
S643627,H11+H13
S643628,H13
S643629,H13
S644627,H11+H13
S644628,H11+H13
S644629,H13
S645628,H11+H13
S645629,H11+H13
S646629,H11+H13
S648629,H11+H13
S649628,H11+H13
S649629,H11+H13
S6463,H11+H13
S640630,H13
S640631,H13
S640632,H13
S640633,H13
S640634,H13
S640635,H13
S640636,H13
S640637,H13
S640638,H13
S640639,H13
S641630,H13
S641631,H13
S641632,H13
S641633,H13
S641634,H13
S641635,H13
S641636,H13
S641637,H13
S641638,H13
S641639,H13
S642630,H13
S642631,H13
S642632,H13
S642633,H13
S642634,H13
S642635,H13
S642636,H13
S642637,H13
S642638,H13
S642639,H13
S643630,H13
S643631,H13
S643632,H13
S643633,H13
S643634,H13
S643635,H13
S643636,H13
S643637,H13
S643638,H13
S643639,H13
S644630,H13
S644631,H13
S644632,H13
S644633,H13
S644634,H13
S644635,H13
S644636,H13
S644637,H13
S644638,H13
S644639,H13
S645630,H13
S645631,H13
S645632,H13
S645633,H13
S645634,H13
S645635,H13
S645636,H13
S645637,H13
S645638,H13
S645639,H13
S646630,H11+H13
S646631,H13
S646632,H13
S646633,H13
S646634,H13
S646635,H13
S646636,H13
S646637,H13
S646638,H13
S646639,H13
S647630,H11+H13
S647631,H13
S647632,H13
S647633,H13
S647634,H13
S647635,H13
S647636,H13
S647637,H13
S647638,H13
S647639,H13
S648630,H11+H13
S648631,H13
S648632,H13
S648633,H13
S648634,H13
S648635,H13
S648636,H13
S648637,H13
S648638,H13
S648639,H13
S649630,H13
S649631,H13
S649632,H13
S649633,H13
S649634,H13
S649635,H13
S649636,H13
S649637,H13
S649638,H13
S649639,H13
S6562,H11+H13
S650626,H11+H13
S650627,H11+H13
S650628,H11+H13
S650629,H13
S651624,H11+H13
S651625,H11+H13
S651626,H11+H13
S651627,H13
S651628,H13
S651629,H13
S652624,H11+H13
S652625,H13
S652626,H13
S652627,H13
S652628,H13
S652629,H13
S653623,H11+H13
S653624,H11+H13
S653625,H13
S653626,H13
S653627,H13
S653628,H13
S653629,H13
S654623,H11+H13
S654624,H13
S654625,H13
S654626,H13
S654627,H13
S654628,H13
S654629,H13
S655623,H11+H13
S655624,H13
S655625,H13
S655626,H13
S655627,H13
S655628,H13
S655629,H13
S656623,H11+H13
S656624,H13
S656625,H13
S656626,H13
S656627,H13
S656628,H13
S656629,H13
S657621,H11+H13
S657622,H11+H13
S657623,H11+H13
S657624,H13
S657625,H13
S657626,H13
S657627,H13
S657628,H13
S657629,H13
S658620,H11+H13
S658621,H11+H13
S658622,H13
S658623,H13
S658624,H13
S658625,H13
S658626,H13
S658627,H13
S658628,H13
S658629,H13
S659620,H11+H13
S659621,H13
S659622,H13
S659623,H13
S659624,H13
S659625,H13
S659626,H13
S659627,H13
S659628,H13
S659629,H13
S6563,H13
S66M,H13
S66N,H13
S66P,H13
S66Q,H11+H13
S6660,H11+H13
S669609,H11+H13
S6661,H11+H13
S660619,H11+H13
S661619,H11+H13
S662619,H11+H13
S663618,H11+H13
S663619,H11+H13
S664617,H11+H13
S664618,H11+H13
S664619,H13
S665617,H11+H13
S665618,H13
S665619,H13
S666614,H11+H13
S666615,H11+H13
S666616,H11+H13
S666617,H11+H13
S666618,H13
S666619,H13
S667612,H11+H13
S667613,H11+H13
S667614,H11+H13
S667615,H13
S667616,H13
S667617,H13
S667618,H13
S667619,H13
S668610,H11+H13
S668611,H11+H13
S668612,H11+H13
S668613,H13
S668614,H13
S668615,H13
S668616,H13
S668617,H13
S668618,H13
S668619,H13
S669610,H11+H13
S669611,H13
S669612,H13
S669613,H13
S669614,H13
S669615,H13
S669616,H13
S669617,H13
S669618,H13
S669619,H13
S6760,H11+H13
S670609,H11+H13
S671604,H11+H13
S671608,H11+H13
S671609,H11+H13
S672603,H11+H13
S672604,H11+H13
S672605,H11+H13
S672607,H11+H13
S672608,H11+H13
S672609,H13
S673602,H11+H13
S673603,H11+H13
S673604,H13
S673605,H11+H13
S673606,H11+H13
S673607,H11+H13
S673608,H13
S673609,H13
S674602,H11+H13
S674603,H13
S674604,H13
S674605,H13
S674606,H13
S674607,H13
S674608,H13
S674609,H13
S675600,H11+H13
S675601,H11+H13
S675602,H11+H13
S675603,H13
S675604,H13
S675605,H13
S675606,H13
S675607,H13
S675608,H13
S675609,H13
S676600,H11+H13
S676601,H11+H13
S676602,H13
S676603,H13
S676604,H13
S676605,H13
S676606,H13
S676607,H13
S676608,H13
S676609,H13
S677600,H13
S677601,H13
S677602,H13
S677603,H13
S677604,H13
S677605,H13
S677606,H13
S677607,H13
S677608,H13
S677609,H13
S678600,H13
S678601,H13
S678602,H13
S678603,H13
S678604,H13
S678605,H13
S678606,H13
S678607,H13
S678608,H13
S678609,H13
S679600,H13
S679601,H13
S679602,H13
S679603,H13
S679604,H13
S679605,H13
S679606,H13
S679607,H13
S679608,H13
S679609,H13
S6761,H13
S66R,H13
S66S,H13
S66T,H13
S66U,H13
S66V,H13
S66W,H13
S66X,H13
S66Y,H13
S66Z,H13
S67,H11+H13+H14
S67SW,H11+H13+H14
S67SE,H13+H14
S67A,H11+H13
S6170,H11+H13
S616700,H11+H13
S617700,H11+H13
S618700,H11+H13
S618701,H11+H13
S619700,H11+H13
S619701,H11+H13
S67F,H11+H13+H14
S6270,H11+H13
S620700,H13
S620701,H11+H13
S620702,H11+H13
S620703,H11+H13
S621700,H13
S621701,H13
S621702,H13
S621703,H11+H13
S621704,H11+H13
S621705,H11+H13
S622700,H13
S622701,H13
S622702,H13
S622703,H13
S622704,H13
S622705,H11+H13
S623700,H13
S623701,H13
S623702,H13
S623703,H13
S623704,H13
S623705,H11+H13
S623706,H11+H13
S624700,H13
S624701,H13
S624702,H13
S624703,H13
S624704,H13
S624705,H13
S624706,H11+H13
S625700,H13
S625701,H13
S625702,H13
S625703,H13
S625704,H13
S625705,H13
S625706,H11+H13
S626700,H13
S626701,H13
S626702,H13
S626703,H13
S626704,H13
S626705,H13
S626706,H11+H13
S626707,H11+H13
S627700,H13
S627701,H13
S627702,H13
S627703,H13
S627704,H13
S627705,H13
S627706,H13
S627707,H11+H13
S628700,H13
S628701,H13
S628702,H13
S628703,H13
S628704,H13
S628705,H13
S628706,H13
S628707,H11+H13
S629700,H13
S629701,H13
S629702,H13
S629703,H13
S629704,H13
S629705,H13
S629706,H13
S629707,H11+H13
S629708,H11+H13
S6370,H11+H13
S630700,H13
S630701,H13
S630702,H13
S630703,H13
S630704,H13
S630705,H13
S630706,H13
S630707,H13
S630708,H11+H13
S630709,H11+H13
S631700,H13
S631701,H13
S631702,H13
S631703,H13
S631704,H13
S631705,H13
S631706,H13
S631707,H13
S631708,H13
S631709,H13
S632700,H13
S632701,H13
S632702,H13
S632703,H13
S632704,H13
S632705,H13
S632706,H13
S632707,H13
S632708,H13
S632709,H13
S633700,H13
S633701,H13
S633702,H13
S633703,H13
S633704,H13
S633705,H13
S633706,H13
S633707,H13
S633708,H13
S633709,H13
S634700,H13
S634701,H13
S634702,H13
S634703,H13
S634704,H13
S634705,H13
S634706,H13
S634707,H13
S634708,H13
S634709,H13
S635700,H13
S635701,H13
S635702,H13
S635703,H13
S635704,H13
S635705,H13
S635706,H13
S635707,H13
S635708,H13
S635709,H13
S636700,H13
S636701,H13
S636702,H13
S636703,H13
S636704,H13
S636705,H13
S636706,H13
S636707,H13
S636708,H13
S636709,H13
S637700,H13
S637701,H13
S637702,H13
S637703,H13
S637704,H13
S637705,H13
S637706,H13
S637707,H13
S637708,H13
S637709,H13
S638700,H13
S638701,H13
S638702,H13
S638703,H13
S638704,H13
S638705,H13
S638706,H13
S638707,H13
S638708,H13
S638709,H13
S639700,H13
S639701,H13
S639702,H13
S639703,H13
S639704,H13
S639705,H13
S639706,H13
S639707,H13
S639708,H13
S639709,H13
S6371,H11+H13+H14
S630710,H11+H13
S630711,H11+H13
S630712,H11+H13
S631710,H13
S631711,H13
S631712,H11+H13
S631713,H11+H13
S632710,H13
S632711,H13
S632712,H13
S632713,H11+H13
S632714,H11+H13
S632715,H11+H13
S633710,H13
S633711,H13
S633712,H13
S633713,H13
S633714,H13
S633715,H11+H13
S633716,H11+H13
S633717,H11+H13
S634710,H13
S634711,H13
S634712,H13
S634713,H13
S634714,H13
S634715,H13
S634716,H13
S634717,H11+H13+H14
S635710,H13
S635711,H13
S635712,H13
S635713,H13
S635714,H13
S635715,H13
S635716,H13
S635717,H13+H14
S636710,H13
S636711,H13
S636712,H13
S636713,H13
S636714,H13
S636715,H13
S636716,H13
S636717,H13+H14
S636718,H13+H14
S637710,H13
S637711,H13
S637712,H13
S637713,H13
S637714,H13
S637715,H13
S637716,H13
S637717,H13
S637718,H13+H14
S638710,H13
S638711,H13
S638712,H13
S638713,H13
S638714,H13
S638715,H13
S638716,H13
S638717,H13
S638718,H13+H14
S639710,H13
S639711,H13
S639712,H13
S639713,H13
S639714,H13
S639715,H13
S639716,H13
S639717,H13
S639718,H13+H14
S639719,H13+H14
S67K,H13+H14
S6470,H13
S6471,H13+H14
S640710,H13
S640711,H13
S640712,H13
S640713,H13
S640714,H13
S640715,H13
S640716,H13
S640717,H13
S640718,H13
S640719,H13+H14
S641710,H13
S641711,H13
S641712,H13
S641713,H13
S641714,H13
S641715,H13
S641716,H13
S641717,H13
S641718,H13
S641719,H13+H14
S642710,H13
S642711,H13
S642712,H13
S642713,H13
S642714,H13
S642715,H13
S642716,H13
S642717,H13
S642718,H13
S642719,H13+H14
S643710,H13
S643711,H13
S643712,H13
S643713,H13
S643714,H13
S643715,H13
S643716,H13
S643717,H13
S643718,H13
S643719,H13
S644710,H13
S644711,H13
S644712,H13
S644713,H13
S644714,H13
S644715,H13
S644716,H13
S644717,H13
S644718,H13
S644719,H13
S645710,H13
S645711,H13
S645712,H13
S645713,H13
S645714,H13
S645715,H13
S645716,H13
S645717,H13
S645718,H13
S645719,H13
S646710,H13
S646711,H13
S646712,H13
S646713,H13
S646714,H13
S646715,H13
S646716,H13
S646717,H13
S646718,H13
S646719,H13
S647710,H13
S647711,H13
S647712,H13
S647713,H13
S647714,H13
S647715,H13
S647716,H13
S647717,H13
S647718,H13
S647719,H13
S648710,H13
S648711,H13
S648712,H13
S648713,H13
S648714,H13
S648715,H13
S648716,H13
S648717,H13
S648718,H13
S648719,H13
S649710,H13
S649711,H13
S649712,H13
S649713,H13
S649714,H13
S649715,H13
S649716,H13
S649717,H13
S649718,H13
S649719,H13
S6570,H13
S6571,H13
S67L,H13+H14
S6472,H13+H14
S642720,H13+H14
S643720,H13+H14
S644720,H13+H14
S644721,H13+H14
S645720,H13
S645721,H13+H14
S645722,H13+H14
S645724,H13+H14
S645725,H13+H14
S645726,H13+H14
S646720,H13
S646721,H13
S646722,H13+H14
S646723,H13+H14
S646724,H13+H14
S646725,H13
S646726,H13+H14
S646727,H13+H14
S646728,H13+H14
S646729,H13+H14
S647720,H13
S647721,H13
S647722,H13+H14
S647723,H13+H14
S647724,H13
S647725,H13
S647726,H13
S647727,H13
S647728,H13
S647729,H13
S648720,H13
S648721,H13
S648722,H13
S648723,H13
S648724,H13
S648725,H13
S648726,H13
S648727,H13
S648728,H13
S648729,H13
S649720,H13
S649721,H13
S649722,H13
S649723,H13
S649724,H13
S649725,H13
S649726,H13
S649727,H13
S649728,H13
S649729,H13
S6473,H13+H14
S646730,H13+H14
S647730,H13+H14
S647731,H13+H14
S647732,H13+H14
S647733,H13+H14
S648730,H13
S648731,H13
S648732,H13
S648733,H13+H14
S648734,H13+H14
S649730,H13
S649731,H13
S649732,H13
S649733,H13
S649734,H13+H14
S6572,H13
S6573,H13+H14
S650730,H13
S650731,H13
S650732,H13
S650733,H13
S650734,H13+H14
S651730,H13
S651731,H13
S651732,H13
S651733,H13
S651734,H13+H14
S651735,H13+H14
S652730,H13
S652731,H13
S652732,H13
S652733,H13
S652734,H13
S652735,H13+H14
S653730,H13
S653731,H13
S653732,H13
S653733,H13
S653734,H13
S653735,H13+H14
S654730,H13
S654731,H13
S654732,H13
S654733,H13
S654734,H13
S654735,H13+H14
S655730,H13
S655731,H13
S655732,H13
S655733,H13
S655734,H13
S655735,H13+H14
S656730,H13
S656731,H13
S656732,H13
S656733,H13
S656734,H13
S656735,H13+H14
S656736,H13+H14
S657730,H13
S657731,H13
S657732,H13
S657733,H13
S657734,H13
S657735,H13
S657736,H13+H14
S658730,H13
S658731,H13
S658732,H13
S658733,H13
S658734,H13
S658735,H13
S658736,H13+H14
S659730,H13
S659731,H13
S659732,H13
S659733,H13
S659734,H13
S659735,H13
S659736,H13+H14
S67Q,H13
S67R,H13+H14
S6672,H13
S6673,H13+H14
S660730,H13
S660731,H13
S660732,H13
S660733,H13
S660734,H13
S660735,H13
S660736,H13+H14
S661730,H13
S661731,H13
S661732,H13
S661733,H13
S661734,H13
S661735,H13
S661736,H13+H14
S662730,H13
S662731,H13
S662732,H13
S662733,H13
S662734,H13
S662735,H13
S662736,H13+H14
S663730,H13
S663731,H13
S663732,H13
S663733,H13
S663734,H13
S663735,H13+H14
S663736,H13+H14
S664730,H13
S664731,H13
S664732,H13
S664733,H13
S664734,H13
S664735,H13+H14
S665730,H13
S665731,H13
S665732,H13+H14
S665733,H13+H14
S665734,H13
S665735,H13+H14
S666730,H13
S666731,H13
S666732,H13
S666733,H13+H14
S666734,H13+H14
S666735,H13+H14
S667730,H13
S667731,H13
S667732,H13
S667733,H13+H14
S667734,H13+H14
S668730,H13
S668731,H13
S668732,H13
S668733,H13
S668734,H13+H14
S669730,H13
S669731,H13
S669732,H13
S669733,H13
S669734,H13+H14
S6772,H13
S6773,H13+H14
S670730,H13
S670731,H13
S670732,H13
S670733,H13
S670734,H13+H14
S670735,H13+H14
S671730,H13
S671731,H13
S671732,H13
S671733,H13
S671734,H13
S671735,H13+H14
S672730,H13
S672731,H13
S672732,H13
S672733,H13
S672734,H13
S672735,H13+H14
S673730,H13
S673731,H13
S673732,H13
S673733,H13
S673734,H13
S673735,H13+H14
S674730,H13
S674731,H13
S674732,H13
S674733,H13
S674734,H13
S674735,H13+H14
S675730,H13
S675731,H13
S675732,H13
S675733,H13
S675734,H13
S675735,H13+H14
S676730,H13
S676731,H13
S676732,H13
S676733,H13
S676734,H13
S676735,H13+H14
S677730,H13
S677731,H13
S677732,H13
S677733,H13
S677734,H13
S677735,H13+H14
S678730,H13
S678731,H13
S678732,H13
S678733,H13
S678734,H13+H14
S678735,H13+H14
S679730,H13
S679731,H13
S679732,H13
S679733,H13
S679734,H13+H14
S67V,H13
S67W,H13+H14
S6872,H13
S6873,H13+H14
S680730,H13
S680731,H13
S680732,H13
S680733,H13
S680734,H13+H14
S681730,H13
S681731,H13
S681732,H13
S681733,H13
S681734,H13+H14
S682730,H13
S682731,H13
S682732,H13
S682733,H13
S682734,H13+H14
S683730,H13
S683731,H13
S683732,H13
S683733,H13
S683734,H13+H14
S683735,H13+H14
S684730,H13
S684731,H13
S684732,H13
S684733,H13
S684734,H13
S684735,H13+H14
S685730,H13
S685731,H13
S685732,H13
S685733,H13
S685734,H13
S685735,H13+H14
S686730,H13
S686731,H13
S686732,H13
S686733,H13
S686734,H13
S686735,H13+H14
S687730,H13
S687731,H13
S687732,H13
S687733,H13
S687734,H13
S687735,H13+H14
S688730,H13
S688731,H13
S688732,H13
S688733,H13
S688734,H13
S688735,H13+H14
S688736,H13+H14
S689730,H13
S689731,H13
S689732,H13
S689733,H13
S689734,H13
S689735,H13
S689736,H13+H14
S6972,H13
S6973,H13+H14
S690730,H13
S690731,H13
S690732,H13
S690733,H13
S690734,H13
S690735,H13
S690736,H13+H14
S691730,H13
S691731,H13
S691732,H13
S691733,H13
S691734,H13
S691735,H13
S691736,H13+H14
S692730,H13
S692731,H13
S692732,H13
S692733,H13
S692734,H13
S692735,H13
S692736,H13+H14
S693730,H13
S693731,H13
S693732,H13
S693733,H13
S693734,H13
S693735,H13
S693736,H13+H14
S694730,H13
S694731,H13
S694732,H13
S694733,H13
S694734,H13
S694735,H13
S694736,H13+H14
S695730,H13
S695731,H13
S695732,H13
S695733,H13
S695734,H13
S695735,H13
S695736,H13+H14
S696730,H13
S696731,H13
S696732,H13
S696733,H13
S696734,H13
S696735,H13
S696736,H13+H14
S697730,H13
S697731,H13
S697732,H13
S697733,H13
S697734,H13
S697735,H13
S697736,H13+H14
S698730,H13
S698731,H13
S698732,H13
S698733,H13
S698734,H13
S698735,H13
S698736,H13+H14
S698737,H13+H14
S699730,H13
S699731,H13
S699732,H13
S699733,H13
S699734,H13
S699735,H13
S699736,H13
S699737,H13+H14
S699738,H13+H14
S73,H11+H12+H13
S73NW,H11+H12+H13
S73NE,H12+H13
S73E,H11+H13
S7139,H11+H13
S719392,H11+H13
S719393,H11+H13
S73H,H11+H12+H13
S7235,H11+H13
S724354,H11+H13
S724355,H11+H13
S724356,H11+H13
S724357,H11+H13
S725354,H11+H13
S725355,H13
S725356,H13
S725357,H11+H13
S726354,H11+H13
S726355,H13
S726356,H13
S726357,H11+H13
S726358,H11+H13
S727354,H11+H13
S727355,H11+H13
S727356,H13
S727357,H13
S727358,H11+H13
S728355,H11+H13
S728356,H13
S728357,H13
S728358,H11+H13
S729354,H11+H13
S729355,H11+H13
S729356,H13
S729357,H13
S729358,H11+H13
S7335,H11+H12+H13
S730354,H11+H13
S730355,H13
S730356,H13
S730357,H13
S730358,H11+H13
S731353,H11+H13
S731354,H11+H13
S731355,H13
S731356,H13
S731357,H13
S731358,H11+H13
S732353,H11+H13
S732354,H13
S732355,H13
S732356,H13
S732357,H13
S732358,H11+H13
S732359,H11+H13
S733353,H11+H13
S733354,H13
S733355,H13
S733356,H13
S733357,H13
S733358,H13
S733359,H11+H13
S734352,H11+H13
S734353,H11+H13
S734354,H13
S734355,H13
S734356,H13
S734357,H13
S734358,H13
S734359,H13
S735352,H11+H13
S735353,H13
S735354,H13
S735355,H13
S735356,H13
S735357,H13
S735358,H13
S735359,H13
S736351,H11+H12+H13
S736352,H11+H12+H13
S736353,H13
S736354,H13
S736355,H13
S736356,H13
S736357,H13
S736358,H13
S736359,H13
S737352,H12+H13
S737353,H13
S737354,H13
S737355,H13
S737356,H13
S737357,H13
S737358,H13
S737359,H13
S738352,H12+H13
S738353,H12+H13
S738354,H13
S738355,H13
S738356,H13
S738357,H13
S738358,H13
S738359,H13
S739353,H12+H13
S739354,H13
S739355,H13
S739356,H13
S739357,H13
S739358,H13
S739359,H13
S73I,H11+H13
S7236,H11+H13
S729369,H11+H13
S7237,H11+H13
S724379,H11+H13
S725378,H11+H13
S725379,H11+H13
S726378,H11+H13
S726379,H13
S727378,H11+H13
S727379,H13
S728370,H11+H13
S728371,H11+H13
S728377,H11+H13
S728378,H11+H13
S728379,H13
S729370,H11+H13
S729371,H11+H13
S729372,H11+H13
S729373,H11+H13
S729377,H11+H13
S729378,H13
S729379,H13
S7336,H11+H13
S730368,H11+H13
S730369,H11+H13
S731368,H11+H13
S731369,H13
S732367,H11+H13
S732368,H11+H13
S732369,H13
S733360,H11+H13
S733361,H11+H13
S733367,H11+H13
S733368,H13
S733369,H13
S734360,H13
S734361,H11+H13
S734362,H11+H13
S734363,H11+H13
S734366,H11+H13
S734367,H11+H13
S734368,H13
S734369,H13
S735360,H13
S735361,H13
S735362,H13
S735363,H11+H13
S735364,H11+H13
S735365,H11+H13
S735366,H11+H13
S735367,H13
S735368,H13
S735369,H13
S736360,H13
S736361,H13
S736362,H13
S736363,H13
S736364,H13
S736365,H13
S736366,H13
S736367,H13
S736368,H13
S736369,H13
S737360,H13
S737361,H13
S737362,H13
S737363,H13
S737364,H13
S737365,H13
S737366,H13
S737367,H13
S737368,H13
S737369,H13
S738360,H13
S738361,H13
S738362,H13
S738363,H13
S738364,H13
S738365,H13
S738366,H13
S738367,H13
S738368,H13
S738369,H13
S739360,H13
S739361,H13
S739362,H13
S739363,H13
S739364,H13
S739365,H13
S739366,H13
S739367,H13
S739368,H13
S739369,H13
S7337,H11+H13
S730370,H13
S730371,H13
S730372,H13
S730373,H11+H13
S730374,H11+H13
S730375,H11+H13
S730376,H11+H13
S730377,H11+H13
S730378,H13
S730379,H13
S731370,H13
S731371,H13
S731372,H13
S731373,H13
S731374,H13
S731375,H11+H13
S731376,H11+H13
S731377,H13
S731378,H13
S731379,H13
S732370,H13
S732371,H13
S732372,H13
S732373,H13
S732374,H13
S732375,H13
S732376,H13
S732377,H13
S732378,H13
S732379,H13
S733370,H13
S733371,H13
S733372,H13
S733373,H13
S733374,H13
S733375,H13
S733376,H13
S733377,H13
S733378,H13
S733379,H13
S734370,H13
S734371,H13
S734372,H13
S734373,H13
