N,H10+H14+H15+H18+H19+H20+H21+H22+H23+H24+H25+H29+H30+H31+H32
N447130,H14+H18
N447131,H14+H18
N447132,H14+H18
N447133,H14+H18
N447134,H14
N447135,H14
N447136,H14
N447137,H14
N447138,H14
N447139,H14
N448130,H14+H18
N448133,H14+H18
N448134,H14
N448135,H14
N448136,H14
N448137,H14
N448138,H14
N448139,H14
N449133,H14+H18
N449134,H14
N449135,H14
N449136,H14
N449137,H14
N449138,H14
N449139,H14
N4512,H14+H18
N450120,H14+H18
N450121,H14+H18
N450122,H14+H18
N450123,H14+H18
N451120,H14+H18
N4513,H14+H18
N450133,H14+H18
N450134,H14
N450135,H14
N450136,H14
N450137,H14
N450138,H14
N450139,H14
N451133,H14+H18
N451134,H14
N451135,H14
N451136,H14
N451137,H14
N451138,H14
N451139,H14
N452133,H14+H18
N452134,H14
N452135,H14
N452136,H14
N452137,H14
N452138,H14
N452139,H14
N453132,H14+H18
N453133,H14+H18
N453134,H14
N453135,H14
N453136,H14
N453137,H14
N453138,H14
N453139,H14+H18
N454132,H14+H18
N454133,H14
N454134,H14
N454135,H14
N454136,H14
N454137,H14+H18
N454138,H14+H18
N454139,H14+H18
N455132,H14+H18
N455133,H14
N455134,H14
N455135,H14
N455136,H14+H18
N455137,H14+H18
N456132,H14+H18
N456133,H14+H18
N456134,H14+H18
N456135,H14+H18
N456136,H14+H18
N457134,H14+H18
N41M,H14+H18
N4414,H14+H18
N440140,H14
N440141,H14
N440142,H14
N440143,H14
N440144,H14
N440145,H14
N440146,H14
N440147,H14
N440148,H14
N440149,H14
N441140,H14
N441141,H14
N441142,H14
N441143,H14
N441144,H14
N441145,H14
N441146,H14
N441147,H14
N441148,H14
N441149,H14
N442140,H14
N442141,H14
N442142,H14
N442143,H14
N442144,H14
N442145,H14
N442146,H14
N442147,H14
N442148,H14
N442149,H14
N443140,H14
N443141,H14
N443142,H14
N443143,H14
N443144,H14
N443145,H14
N443146,H14
N443147,H14
N443148,H14
N443149,H14
N444140,H14
N444141,H14
N444142,H14
N444143,H14
N444144,H14
N444145,H14
N444146,H14
N444147,H14
N444148,H14
N444149,H14
N445140,H14
N445141,H14
N445142,H14
N445143,H14
N445144,H14
N445145,H14
N445146,H14
N445147,H14
N445148,H14
N445149,H14
N446140,H14
N446141,H14
N446142,H14
N446143,H14
N446144,H14
N446145,H14
N446146,H14
N446147,H14
N446148,H14
N446149,H14
N447140,H14
N447141,H14
N447142,H14
N447143,H14
N447144,H14
N447145,H14
N447146,H14
N447147,H14
N447148,H14
N447149,H14+H18
N448140,H14
N448141,H14
N448142,H14
N448143,H14
N448144,H14
N448145,H14
N448146,H14
N448147,H14+H18
N448148,H14+H18
N448149,H14+H18
N449140,H14
N449141,H14
N449142,H14
N449143,H14
N449144,H14
N449145,H14+H18
N449146,H14+H18
N449147,H14+H18
N4415,H14+H18
N440150,H14
N440151,H14
N440152,H14
N440153,H14
N440154,H14
N440155,H14
N440156,H14
N440157,H14
N440158,H14+H18
N440159,H14+H18
N441150,H14
N441151,H14
N441152,H14
N441153,H14
N441154,H14
N441155,H14
N441156,H14
N441157,H14+H18
N441158,H14+H18
N442150,H14
N442151,H14
N442152,H14
N442153,H14
N442154,H14
N442155,H14
N442156,H14+H18
N442157,H14+H18
N443150,H14
N443151,H14
N443152,H14
N443153,H14
N443154,H14+H18
N443155,H14+H18
N443156,H14+H18
N444150,H14
N444151,H14
N444152,H14
N444153,H14
N444154,H14+H18
N445150,H14
N445151,H14
N445152,H14
N445153,H14+H18
N445154,H14+H18
N446150,H14
N446151,H14+H18
N446152,H14+H18
N446153,H14+H18
N447150,H14+H18
N447151,H14+H18
N4514,H14+H18
N450140,H14
N450141,H14
N450142,H14
N450143,H14
N450144,H14+H18
N450145,H14+H18
N451140,H14
N451141,H14
N451142,H14+H18
N451143,H14+H18
N451144,H14+H18
N452140,H14+H18
N452141,H14+H18
N452142,H14+H18
N453140,H14+H18
N41Q,H14+H18
N4610,H14+H18
N460100,H14+H18
N460101,H14+H18
N460102,H14+H18
N461100,H14+H18
N41V,H14+H18
N4810,H14+H18
N488100,H14+H18
N488101,H14+H18
N488102,H14+H18
N489100,H14
N489101,H14+H18
N489102,H14+H18
N4910,H14+H18
N490100,H14+H18
N490101,H14+H18
N493102,H14+H18
N493103,H14+H18
N494101,H14+H18
N494102,H14+H18
N494103,H14+H18
N494104,H14+H18
N495100,H14+H18
N495101,H14+H18
N495102,H14
N495103,H14
N495104,H14+H18
N495105,H14+H18
N496100,H14
N496101,H14
N496102,H14
N496103,H14
N496104,H14
N496105,H14+H18
N497100,H14
N497101,H14
N497102,H14
N497103,H14
N497104,H14+H18
N497105,H14+H18
N498100,H14
N498101,H14
N498102,H14
N498103,H14
N498104,H14+H18
N498105,H14+H18
N499100,H14
N499101,H14
N499102,H14
N499103,H14
N499104,H14
N499105,H14+H18
N50,H14
N51,H14+H18+H19
N51SW,H14+H18
N51SE,H14+H18+H19
N51A,H14+H18
N5010,H14+H18
N500100,H14
N500101,H14
N500102,H14
N500103,H14
N500104,H14
N500105,H14+H18
N501100,H14
N501101,H14
N501102,H14
N501103,H14
N501104,H14
N501105,H14+H18
N502100,H14
N502101,H14
N502102,H14
N502103,H14
N502104,H14
N502105,H14+H18
N503100,H14
N503101,H14
N503102,H14
N503103,H14
N503104,H14
N503105,H14+H18
N504100,H14
N504101,H14
N504102,H14+H18
N504103,H14+H18
N504104,H14+H18
N504105,H14+H18
N505100,H14+H18
N505101,H14+H18
N505102,H14+H18
N506100,H14+H18
N507100,H14+H18
N508100,H14+H18
N509100,H14+H18
N5110,H14+H18
N510100,H14+H18
N510101,H14+H18
N511100,H14
N511101,H14+H18
N511102,H14+H18
N511103,H14+H18
N511104,H14+H18
N511105,H14+H18
N512100,H14
N512101,H14
N512102,H14
N512103,H14
N512104,H14
N512105,H14+H18
N512106,H14+H18
N513100,H14
N513101,H14
N513102,H14
N513103,H14
N513104,H14
N513105,H14
N513106,H14+H18
N513107,H14+H18
N513108,H14+H18
N514100,H14
N514101,H14
N514102,H14
N514103,H14
N514104,H14
N514105,H14
N514106,H14
N514107,H14
N514108,H14+H18
N514109,H14+H18
N515100,H14
N515101,H14
N515102,H14
N515103,H14
N515104,H14
N515105,H14
N515106,H14
N515107,H14
N515108,H14
N515109,H14+H18
N516100,H14
N516101,H14
N516102,H14
N516103,H14
N516104,H14
N516105,H14
N516106,H14
N516107,H14
N516108,H14
N516109,H14
N517100,H14
N517101,H14
N517102,H14
N517103,H14
N517104,H14
N517105,H14
N517106,H14
N517107,H14
N517108,H14
N517109,H14
N518100,H14
N518101,H14
N518102,H14
N518103,H14
N518104,H14
N518105,H14
N518106,H14
N518107,H14
N518108,H14
N518109,H14
N519100,H14
N519101,H14
N519102,H14
N519103,H14
N519104,H14
N519105,H14
N519106,H14
N519107,H14
N519108,H14
N519109,H14
N5111,H14+H18
N515110,H14+H18
N516110,H14+H18
N516111,H14+H18
N517110,H14
N517111,H14+H18
N517112,H14+H18
N518110,H14
N518111,H14
N518112,H14+H18
N518113,H14+H18
N519110,H14
N519111,H14
N519112,H14
N519113,H14+H18
N51F,H14+H18
N5210,H14
N5211,H14+H18
N520110,H14
N520111,H14
N520112,H14+H18
N520113,H14+H18
N521110,H14
N521111,H14
N521112,H14+H18
N522110,H14
N522111,H14
N522112,H14+H18
N523110,H14
N523111,H14
N523112,H14+H18
N524110,H14
N524111,H14
N524112,H14+H18
N525110,H14
N525111,H14
N525112,H14+H18
N525113,H14+H18
N526110,H14
N526111,H14
N526112,H14
N526113,H14+H18
N526114,H14+H18
N527110,H14
N527111,H14
N527112,H14
N527113,H14
N527114,H14+H18
N528110,H14
N528111,H14
N528112,H14
N528113,H14
N528114,H14+H18
N528115,H14+H18
N529110,H14
N529111,H14
N529112,H14
N529113,H14
N529114,H14
N529115,H14+H18
N529116,H14+H18
N5310,H14
N5311,H14+H18
N530110,H14
N530111,H14
N530112,H14
N530113,H14
N530114,H14
N530115,H14
N530116,H14+H18
N530117,H14+H18
N531110,H14
N531111,H14
N531112,H14
N531113,H14
N531114,H14
N531115,H14
N531116,H14
N531117,H14+H18
N531118,H14+H18
N532110,H14
N532111,H14
N532112,H14
N532113,H14
N532114,H14
N532115,H14
N532116,H14
N532117,H14
N532118,H14+H18
N532119,H14+H18
N533110,H14
N533111,H14
N533112,H14
N533113,H14
N533114,H14
N533115,H14
N533116,H14
N533117,H14
N533118,H14
N533119,H14+H18
N534110,H14
N534111,H14
N534112,H14
N534113,H14
N534114,H14
N534115,H14
N534116,H14
N534117,H14
N534118,H14
N534119,H14+H18
N535110,H14
N535111,H14
N535112,H14
N535113,H14
N535114,H14
N535115,H14
N535116,H14
N535117,H14
N535118,H14
N535119,H14+H18
N536110,H14
N536111,H14
N536112,H14
N536113,H14
N536114,H14
N536115,H14
N536116,H14
N536117,H14
N536118,H14
N536119,H14+H18
N537110,H14
N537111,H14
N537112,H14
N537113,H14
N537114,H14
N537115,H14
N537116,H14
N537117,H14
N537118,H14
N537119,H14
N538110,H14
N538111,H14
N538112,H14
N538113,H14
N538114,H14
N538115,H14
N538116,H14
N538117,H14
N538118,H14
N538119,H14
N539110,H14
N539111,H14
N539112,H14
N539113,H14
N539114,H14
N539115,H14
N539116,H14
N539117,H14
N539118,H14
N539119,H14
N51G,H14+H18
N5312,H14+H18
N536120,H14+H18
N537120,H14+H18
N537121,H14+H18
N537122,H14+H18
N537123,H14+H18
N537124,H14+H18
N538120,H14
N538121,H14
N538122,H14
N538123,H14
N538124,H14+H18
N538125,H14+H18
N539120,H14
N539121,H14
N539122,H14
N539123,H14
N539124,H14
N539125,H14+H18
N539126,H14+H18
N51K,H14
N51L,H14+H18
N5412,H14+H18
N540120,H14
N540121,H14
N540122,H14
N540123,H14
N540124,H14
N540125,H14
N540126,H14+H18
N540127,H14+H18
N540128,H14+H18
N540129,H14+H18
N541120,H14
N541121,H14
N541122,H14
N541123,H14
N541124,H14
N541125,H14
N541126,H14
N541127,H14
N541128,H14
N541129,H14
N542120,H14
N542121,H14
N542122,H14
N542123,H14
N542124,H14
N542125,H14
N542126,H14
N542127,H14
N542128,H14
N542129,H14
N543120,H14
N543121,H14
N543122,H14
N543123,H14
N543124,H14
N543125,H14
N543126,H14
N543127,H14
N543128,H14
N543129,H14
N544120,H14
N544121,H14
N544122,H14
N544123,H14
N544124,H14
N544125,H14
N544126,H14
N544127,H14
N544128,H14
N544129,H14
N545120,H14
N545121,H14
N545122,H14
N545123,H14
N545124,H14
N545125,H14
N545126,H14
N545127,H14
N545128,H14
N545129,H14
N546120,H14
N546121,H14
N546122,H14
N546123,H14
N546124,H14
N546125,H14
N546126,H14
N546127,H14
N546128,H14
N546129,H14
N547120,H14
N547121,H14
N547122,H14
N547123,H14
N547124,H14
N547125,H14
N547126,H14
N547127,H14
N547128,H14
N547129,H14
N548120,H14
N548121,H14
N548122,H14
N548123,H14
N548124,H14
N548125,H14
N548126,H14
N548127,H14
N548128,H14
N548129,H14
N549120,H14
N549121,H14
N549122,H14
N549123,H14
N549124,H14
N549125,H14
N549126,H14
N549127,H14
N549128,H14
N549129,H14
N5413,H14+H18
N540130,H14+H18
N540131,H14+H18
N540132,H14+H18
N540133,H14+H18
N541130,H14
N541131,H14
N541132,H14
N541133,H14+H18
N541134,H14+H18
N542130,H14
N542131,H14
N542132,H14
N542133,H14
N542134,H14+H18
N542135,H14+H18
N543130,H14
N543131,H14
N543132,H14
N543133,H14
N543134,H14
N543135,H14+H18
N543136,H14+H18
N544130,H14
N544131,H14
N544132,H14
N544133,H14
N544134,H14
N544135,H14
N544136,H14+H18
N544137,H14+H18
N545130,H14
N545131,H14
N545132,H14
N545133,H14
N545134,H14
N545135,H14
N545136,H14
N545137,H14+H18
N545138,H14+H18
N546130,H14
N546131,H14
N546132,H14
N546133,H14
N546134,H14
N546135,H14
N546136,H14
N546137,H14
N546138,H14+H18
N546139,H14+H18
N547130,H14
N547131,H14
N547132,H14
N547133,H14
N547134,H14
N547135,H14
N547136,H14
N547137,H14
N547138,H14
N547139,H14+H18
N548130,H14
N548131,H14
N548132,H14
N548133,H14
N548134,H14
N548135,H14
N548136,H14
N548137,H14
N548138,H14
N548139,H14+H18
N549130,H14
N549131,H14
N549132,H14
N549133,H14
N549134,H14
N549135,H14+H18
N549136,H14+H18
N549137,H14+H18
N549138,H14+H18
N549139,H14+H18
N5512,H14+H18
N550120,H14
N550121,H14
N550122,H14
N550123,H14
N550124,H14
N550125,H14
N550126,H14+H18
N550127,H14
N550128,H14
N550129,H14
N551120,H14
N551121,H14
N551122,H14
N551123,H14
N551124,H14
N551125,H14+H18
N551126,H14+H18
N551127,H14+H18
N551128,H14+H18
N551129,H14+H18
N552120,H14
N552121,H14
N552122,H14
N552123,H14
N552124,H14+H18
N552125,H14+H18
N553120,H14
N553121,H14
N553122,H14+H18
N553123,H14+H18
N553124,H14+H18
N554120,H14
N554121,H14+H18
N554122,H14+H18
N555120,H14
N555121,H14+H18
N556120,H14
N556121,H14+H18
N556122,H14+H18
N557120,H14
N557121,H14
N557122,H14+H18
N558120,H14
N558121,H14
N558122,H14+H18
N559120,H14
N559121,H14
N559122,H14+H18
N5513,H14+H18
N550130,H14
N550131,H14
N550132,H14+H18
N550133,H14+H18
N550134,H14+H18
N550135,H14+H18
N551130,H14+H18
N551131,H14+H18
N551132,H14+H18
N552131,H14+H18
N51M,H14+H18+H19
N5414,H14+H18
N547140,H14+H18
N548140,H14+H18
N51Q,H14
N51R,H14+H18
N5612,H14+H18
N560120,H14
N560121,H14+H18
N560122,H14+H18
N561120,H14
N561121,H14
N561122,H14+H18
N562120,H14
N562121,H14
N562122,H14+H18
N563120,H14
N563121,H14
N563122,H14+H18
N564120,H14
N564121,H14
N564122,H14+H18
N565120,H14
N565121,H14
N565122,H14+H18
N566120,H14
N566121,H14+H18
N566122,H14+H18
N567120,H14+H18
N567121,H14+H18
N568120,H14+H18
N569120,H14+H18
N569121,H14+H18
N5712,H14+H18
N570120,H14
N570121,H14+H18
N571120,H14
N571121,H14+H18
N571122,H14+H18
N572120,H14
N572121,H14
N572122,H14+H18
N573120,H14
N573121,H14
N573122,H14+H18
N574120,H14
N574121,H14
N574122,H14+H18
N574123,H14+H18
N575120,H14
N575121,H14
N575122,H14
N575123,H14+H18
N576120,H14
N576121,H14
N576122,H14
N576123,H14+H18
N577120,H14
N577121,H14
N577122,H14
N577123,H14+H18
N578120,H14
N578121,H14
N578122,H14
N578123,H14+H18
N579120,H14
N579121,H14
N579122,H14
N579123,H14+H18
N51V,H14
N51W,H14+H18+H19
N5812,H14+H18
N580120,H14
N580121,H14
N580122,H14
N580123,H14+H18
N581120,H14
N581121,H14
N581122,H14
N581123,H14+H18
N582120,H14
N582121,H14
N582122,H14
N582123,H14+H18
N583120,H14
N583121,H14
N583122,H14+H18
N583123,H14+H18
N584120,H14
N584121,H14
N584122,H14+H18
N585120,H14
N585121,H14
N585122,H14+H18
N586120,H14
N586121,H14
N586122,H14+H18
N587120,H14
N587121,H14
N587122,H14+H18
N587123,H14+H18
N588120,H14
N588121,H14
N588122,H14
N588123,H14+H18
N589120,H14
N589121,H14
N589122,H14
N589123,H14+H18
N5912,H14+H18
N590120,H14
N590121,H14
N590122,H14
N590123,H14+H18
N591120,H14
N591121,H14
N591122,H14
N591123,H14+H18
N592120,H14
N592121,H14
N592122,H14
N592123,H14+H18
N592124,H14+H18
N593120,H14
N593121,H14
N593122,H14
N593123,H14
N593124,H14+H18
N593125,H14+H18
N594120,H14
N594121,H14
N594122,H14
N594123,H14
N594124,H14
N594125,H14+H18
N594126,H14+H18
N595120,H14
N595121,H14
N595122,H14
N595123,H14
N595124,H14
N595125,H14
N595126,H14+H18
N595127,H14+H18
N595128,H14+H18
N595129,H14+H18
N596120,H14
N596121,H14
N596122,H14
N596123,H14
N596124,H14
N596125,H14
N596126,H14
N596127,H14+H18
N596128,H14
N596129,H14
N597120,H14
N597121,H14
N597122,H14
N597123,H14
N597124,H14
N597125,H14
N597126,H14
N597127,H14
N597128,H14
N597129,H14
N598120,H14
N598121,H14
N598122,H14
N598123,H14
N598124,H14
N598125,H14
N598126,H14
N598127,H14
N598128,H14
N598129,H14
N599120,H14
N599121,H14
N599122,H14
N599123,H14
N599124,H14
N599125,H14
N599126,H14
N599127,H14
N599128,H14
N599129,H14
N5913,H14+H18+H19
N595130,H14+H18
N596130,H14+H18
N596131,H14+H18
N597130,H14
N597131,H14+H18
N597132,H14+H18
N597133,H14+H18
N598130,H14
N598131,H14
N598132,H14
N598133,H14+H18
N598134,H14+H18+H19
N599130,H14
N599131,H14
N599132,H14
N599133,H14
N599134,H14+H19
N599135,H14+H19
N60,H14+H19
N60SW,H14+H19
N60NW,H14+H19
N60A,H14
N60B,H14
N60C,H14
N60D,H14+H19
N6006,H14
N6007,H14
N6106,H14+H19
N610060,H14
N610061,H14
N610062,H14
N610063,H14
N610064,H14
N610065,H14
N610066,H14
N610067,H14
N610068,H14
N610069,H14
N611060,H14
N611061,H14
N611062,H14
N611063,H14
N611064,H14
N611065,H14
N611066,H14
N611067,H14
N611068,H14
N611069,H14
N612060,H14
N612061,H14
N612062,H14
N612063,H14
N612064,H14
N612065,H14
N612066,H14
N612067,H14
N612068,H14
N612069,H14
N613060,H14
N613061,H14
N613062,H14
N613063,H14
N613064,H14
N613065,H14
N613066,H14
N613067,H14
N613068,H14
N613069,H14
N614060,H14
N614061,H14
N614062,H14
N614063,H14
N614064,H14
N614065,H14
N614066,H14
N614067,H14
N614068,H14
N614069,H14
N615060,H14
N615061,H14
N615062,H14
N615063,H14
N615064,H14
N615065,H14
N615066,H14
N615067,H14
N615068,H14
N615069,H14
N616060,H14
N616061,H14
N616062,H14
N616063,H14
N616064,H14
N616065,H14
N616066,H14
N616067,H14
N616068,H14
N616069,H14
N617060,H14
N617061,H14
N617062,H14
N617063,H14
N617064,H14
N617065,H14
N617066,H14
N617067,H14
N617068,H14
N617069,H14
N618060,H14
N618061,H14
N618062,H14
N618063,H14
N618064,H14
N618065,H14
N618066,H14
N618067,H14
N618068,H14
N618069,H14
N619060,H14
N619061,H14
N619062,H14
N619063,H14
N619064,H14
N619065,H14
N619066,H14
N619067,H14
N619068,H14
N619069,H14+H19
N6107,H14+H19
N610070,H14
N610071,H14
N610072,H14
N610073,H14
N610074,H14
N610075,H14
N610076,H14
N610077,H14
N610078,H14
N610079,H14
N611070,H14
N611071,H14
N611072,H14
N611073,H14
N611074,H14
N611075,H14
N611076,H14
N611077,H14
N611078,H14
N611079,H14
N612070,H14
N612071,H14
N612072,H14
N612073,H14
N612074,H14
N612075,H14
N612076,H14
N612077,H14
N612078,H14
N612079,H14
N613070,H14
N613071,H14
N613072,H14
N613073,H14
N613074,H14
N613075,H14
N613076,H14
N613077,H14
N613078,H14
N613079,H14
N614070,H14
N614071,H14
N614072,H14
N614073,H14
N614074,H14
N614075,H14
N614076,H14
N614077,H14
N614078,H14
N614079,H14
N615070,H14
N615071,H14
N615072,H14
N615073,H14
N615074,H14
N615075,H14
N615076,H14
N615077,H14
N615078,H14
N615079,H14
N616070,H14
N616071,H14
N616072,H14
N616073,H14
N616074,H14
N616075,H14
N616076,H14
N616077,H14
N616078,H14
N616079,H14+H19
N617070,H14
N617071,H14
N617072,H14
N617073,H14
N617074,H14
N617075,H14
N617076,H14
N617077,H14
N617078,H14+H19
N617079,H14+H19
N618070,H14
N618071,H14
N618072,H14+H19
N618073,H14+H19
N618074,H14+H19
N618075,H14+H19
N618076,H14
N618077,H14+H19
N618078,H14+H19
N619070,H14+H19
N619071,H14+H19
N619072,H14+H19
N619073,H14+H19
N619075,H14+H19
N619076,H14+H19
N619077,H14+H19
N60E,H14+H19
N6008,H14
N6009,H14+H19
N600090,H14
N600091,H14
N600092,H14
N600093,H14
N600094,H14
N600095,H14
N600096,H14
N600097,H14
N600098,H14+H19
N600099,H14
N601090,H14
N601091,H14
N601092,H14
N601093,H14
N601094,H14
N601095,H14
N601096,H14
N601097,H14+H19
N601098,H14+H19
N601099,H14+H19
N602090,H14
N602091,H14
N602092,H14
N602093,H14
N602094,H14
N602095,H14
N602096,H14
N602097,H14+H19
N602099,H14+H19
N603090,H14
N603091,H14
N603092,H14
N603093,H14
N603094,H14
N603095,H14
N603096,H14
N603097,H14+H19
N604090,H14
N604091,H14
N604092,H14
N604093,H14
N604094,H14
N604095,H14
N604096,H14+H19
N604097,H14+H19
N605090,H14
N605091,H14
N605092,H14
N605093,H14
N605094,H14
N605095,H14+H19
N605096,H14+H19
N606090,H14
N606091,H14
N606092,H14
N606093,H14
N606094,H14
N606095,H14+H19
N607090,H14
N607091,H14
N607092,H14
N607093,H14
N607094,H14+H19
N607095,H14+H19
N608090,H14
N608091,H14
N608092,H14
N608093,H14
N608094,H14+H19
N608095,H14+H19
N609090,H14
N609091,H14
N609092,H14+H19
N609093,H14+H19
N609094,H14+H19
N6108,H14+H19
N610080,H14
N610081,H14
N610082,H14
N610083,H14
N610084,H14
N610085,H14
N610086,H14
N610087,H14
N610088,H14
N610089,H14
N611080,H14
N611081,H14
N611082,H14
N611083,H14
N611084,H14
N611085,H14
N611086,H14
N611087,H14
N611088,H14
N611089,H14
N612080,H14
N612081,H14
N612082,H14
N612083,H14
N612084,H14
N612085,H14
N612086,H14+H19
N612087,H14+H19
N612088,H14
N612089,H14
N613080,H14
N613081,H14
N613082,H14
N613083,H14
N613084,H14
N613085,H14+H19
N613086,H14+H19
N613087,H14+H19
N613088,H14+H19
N613089,H14+H19
N614080,H14
N614081,H14
N614082,H14
N614083,H14
N614084,H14+H19
N614085,H14+H19
N615080,H14
N615081,H14
N615082,H14
N615083,H14
N615084,H14+H19
N616080,H14+H19
N616081,H14+H19
N616082,H14
N616083,H14+H19
N616084,H14+H19
N617081,H14+H19
N617082,H14+H19
N617083,H14+H19
N6109,H14+H19
N610090,H14
N610091,H14+H19
N610092,H14+H19
N611090,H14+H19
N611091,H14+H19
N612090,H14+H19
N613090,H14+H19
N60F,H14+H19
N6200,H14
N6201,H14
N6300,H14+H19
N630000,H14
N630001,H14
N630002,H14
N630003,H14+H19
N630004,H14+H19
N630005,H14+H19
N630006,H14
N630007,H14
N630008,H14
N630009,H14
N631000,H14+H19
N631001,H14+H19
N631002,H14+H19
N631003,H14+H19
N631005,H14+H19
N631006,H14+H19
N631007,H14
N631008,H14
N631009,H14
N632006,H14+H19
N632007,H14+H19
N632008,H14
N632009,H14
N633007,H14+H19
N633008,H14
N633009,H14
N634007,H14+H19
N634008,H14
N634009,H14
N635007,H14+H19
N635008,H14+H19
N635009,H14+H19
N636009,H14+H19
N637009,H14+H19
N638009,H14+H19
N6301,H14+H19
N630010,H14
N630011,H14
N630012,H14
N630013,H14
N630014,H14
N630015,H14
N630016,H14
N630017,H14
N630018,H14
N630019,H14
N631010,H14
N631011,H14
N631012,H14
N631013,H14
N631014,H14
N631015,H14
N631016,H14
N631017,H14
N631018,H14
N631019,H14
N632010,H14
N632011,H14
N632012,H14
N632013,H14
N632014,H14
N632015,H14
N632016,H14
N632017,H14
N632018,H14
N632019,H14
N633010,H14
N633011,H14
N633012,H14
N633013,H14
N633014,H14
N633015,H14
N633016,H14
N633017,H14
N633018,H14
N633019,H14
N634010,H14
N634011,H14
N634012,H14
N634013,H14
N634014,H14
N634015,H14
N634016,H14
N634017,H14
N634018,H14
N634019,H14
N635010,H14
N635011,H14
N635012,H14
N635013,H14
N635014,H14
N635015,H14
N635016,H14
N635017,H14
N635018,H14+H19
N635019,H14+H19
N636010,H14
N636011,H14
N636012,H14
N636013,H14
N636014,H14
N636015,H14
N636016,H14
N636017,H14+H19
N636018,H14+H19
N637010,H14
N637011,H14
N637012,H14
N637013,H14
N637014,H14
N637015,H14+H19
N637016,H14+H19
N637017,H14+H19
N638010,H14+H19
N638011,H14
N638012,H14
N638013,H14+H19
N638014,H14+H19
N638015,H14+H19
N639010,H14+H19
N639011,H14+H19
N639012,H14+H19
N639013,H14+H19
N60G,H14+H19
N6202,H14
N6203,H14
N6302,H14+H19
N630020,H14
N630021,H14
N630022,H14
N630023,H14
N630024,H14
N630025,H14
N630026,H14
N630027,H14
N630028,H14
N630029,H14
N631020,H14
N631021,H14
N631022,H14
N631023,H14
N631024,H14
N631025,H14
N631026,H14
N631027,H14
N631028,H14
N631029,H14
N632020,H14
N632021,H14
N632022,H14
N632023,H14
N632024,H14
N632025,H14
N632026,H14
N632027,H14
N632028,H14
N632029,H14
N633020,H14
N633021,H14
N633022,H14
N633023,H14
N633024,H14
N633025,H14
N633026,H14
N633027,H14
N633028,H14
N633029,H14
N634020,H14+H19
N634021,H14+H19
N634022,H14+H19
N634023,H14
N634024,H14
N634025,H14
N634026,H14
N634027,H14
N634028,H14
N634029,H14
N635020,H14+H19
N635022,H14+H19
N635023,H14+H19
N635024,H14
N635025,H14
N635026,H14
N635027,H14
N635028,H14
N635029,H14
N636023,H14+H19
N636024,H14
N636025,H14
N636026,H14
N636027,H14
N636028,H14
N636029,H14
N637023,H14+H19
N637024,H14
N637025,H14
N637026,H14
N637027,H14
N637028,H14
N637029,H14
N638023,H14+H19
N638024,H14+H19
N638025,H14
N638026,H14
N638027,H14
N638028,H14
N638029,H14
N639024,H14+H19
N639025,H14+H19
N639026,H14+H19
N639027,H14+H19
N639028,H14
N639029,H14
N6303,H14+H19
N630030,H14
N630031,H14
N630032,H14
N630033,H14
N630034,H14
N630035,H14
N630036,H14
N630037,H14
N630038,H14
N630039,H14
N631030,H14
N631031,H14
N631032,H14
N631033,H14
N631034,H14
N631035,H14
N631036,H14
N631037,H14
N631038,H14
N631039,H14
N632030,H14
N632031,H14
N632032,H14
N632033,H14
N632034,H14
N632035,H14
N632036,H14
N632037,H14
N632038,H14
N632039,H14
N633030,H14
N633031,H14
N633032,H14
N633033,H14
N633034,H14
N633035,H14
N633036,H14
N633037,H14
N633038,H14
N633039,H14
N634030,H14
N634031,H14
N634032,H14
N634033,H14
N634034,H14
N634035,H14
N634036,H14
N634037,H14
N634038,H14
N634039,H14
N635030,H14
N635031,H14
N635032,H14
N635033,H14
N635034,H14
N635035,H14
N635036,H14
N635037,H14
N635038,H14
N635039,H14
N636030,H14
N636031,H14
N636032,H14
N636033,H14
N636034,H14
N636035,H14
N636036,H14
N636037,H14
N636038,H14+H19
N636039,H14+H19
N637030,H14
N637031,H14
N637032,H14
N637033,H14
N637034,H14
N637035,H14
N637036,H14+H19
N637037,H14+H19
N637038,H14+H19
N638030,H14
N638031,H14
N638032,H14
N638033,H14+H19
N638034,H14+H19
N638035,H14+H19
N638036,H14+H19
N639030,H14+H19
N639031,H14+H19
N639032,H14+H19
N639033,H14+H19
N60H,H14+H19
N6204,H14
N6205,H14
N6304,H14+H19
N630040,H14
N630041,H14
N630042,H14
N630043,H14
N630044,H14
N630045,H14
N630046,H14
N630047,H14
N630048,H14
N630049,H14
N631040,H14
N631041,H14
N631042,H14
N631043,H14
N631044,H14
N631045,H14
N631046,H14
N631047,H14
N631048,H14
N631049,H14
N632040,H14
N632041,H14
N632042,H14
N632043,H14
N632044,H14
N632045,H14
N632046,H14
N632047,H14
N632048,H14
N632049,H14
N633040,H14
N633041,H14
N633042,H14
N633043,H14
N633044,H14
N633045,H14
N633046,H14+H19
N633047,H14+H19
N633048,H14+H19
N633049,H14+H19
N634040,H14
N634041,H14
N634042,H14
N634043,H14
N634044,H14
N634045,H14+H19
N634046,H14+H19
N635040,H14+H19
N635041,H14+H19
N635042,H14+H19
N635043,H14+H19
N635044,H14+H19
N635045,H14+H19
N636040,H14+H19
N636041,H14+H19
N636042,H14+H19
N6305,H14+H19
N630050,H14
N630051,H14
N630052,H14
N630053,H14
N630054,H14
N630055,H14
N630056,H14
N630057,H14
