S,H0+H6+H7+H10+H11+H12+H13+H14+H18+H19+H20
S367367,H7+H11
S367368,H7+H11
S367369,H7
S368360,H11
S368361,H11
S368362,H11
S368363,H11
S368364,H11
S368365,H7+H11
S368366,H7+H11
S368367,H7+H11
S368368,H7+H11
S368369,H7
S369360,H11
S369361,H11
S369362,H11
S369363,H11
S369364,H11
S369365,H11
S369366,H11
S369367,H11
S369368,H7+H11
S369369,H7+H11
S3637,H7+H11
S360370,H7
S360371,H7
S360372,H7
S360373,H7
S360374,H7
S360375,H7
S360376,H7
S360377,H7
S360378,H7
S360379,H7
S361370,H7
S361371,H7
S361372,H7
S361373,H7
S361374,H7
S361375,H7
S361376,H7
S361377,H7
S361378,H7
S361379,H7
S362370,H7
S362371,H7
S362372,H7
S362373,H7
S362374,H7
S362375,H7
S362376,H7
S362377,H7
S362378,H7
S362379,H7
S363370,H7
S363371,H7
S363372,H7
S363373,H7
S363374,H7
S363375,H7
S363376,H7
S363377,H7
S363378,H7
S363379,H7
S364370,H7
S364371,H7
S364372,H7
S364373,H7
S364374,H7
S364375,H7
S364376,H7
S364377,H7
S364378,H7
S364379,H7
S365370,H7
S365371,H7
S365372,H7
S365373,H7
S365374,H7
S365375,H7
S365376,H7
S365377,H7
S365378,H7
S365379,H7
S366370,H7
S366371,H7
S366372,H7
S366373,H7
S366374,H7
S366375,H7
S366376,H7
S366377,H7
S366378,H7
S366379,H7
S367370,H7
S367371,H7
S367372,H7
S367373,H7
S367374,H7
S367375,H7
S367376,H7
S367377,H7
S367378,H7
S367379,H7
S368370,H7
S368371,H7
S368372,H7
S368373,H7
S368374,H7
S368375,H7
S368376,H7
S368377,H7
S368378,H7
S368379,H7
S369370,H7+H11
S369371,H7
S369372,H7
S369373,H7
S369374,H7
S369375,H7
S369376,H7
S369377,H7
S369378,H7
S369379,H7
S3736,H11
S3737,H7+H11
S370370,H7+H11
S370371,H7+H11
S370372,H7+H11
S370373,H7+H11
S370374,H7
S370375,H7
S370376,H7
S370377,H7
S370378,H7
S370379,H7
S371370,H11
S371371,H11
S371372,H11
S371373,H7+H11
S371374,H7+H11
S371375,H7
S371376,H7
S371377,H7
S371378,H7
S371379,H7
S372370,H11
S372371,H11
S372372,H11
S372373,H11
S372374,H7+H11
S372375,H7+H11
S372376,H7
S372377,H7
S372378,H7
S372379,H7
S373370,H11
S373371,H11
S373372,H11
S373373,H11
S373374,H11
S373375,H7+H11
S373376,H7+H11
S373377,H7
S373378,H7
S373379,H7
S374370,H11
S374371,H11
S374372,H11
S374373,H11
S374374,H11
S374375,H11
S374376,H7+H11
S374377,H7
S374378,H7
S374379,H7
S375370,H11
S375371,H11
S375372,H11
S375373,H11
S375374,H11
S375375,H11
S375376,H7+H11
S375377,H7+H11
S375378,H7
S375379,H7
S376370,H11
S376371,H11
S376372,H11
S376373,H11
S376374,H11
S376375,H11
S376376,H11
S376377,H7+H11
S376378,H7
S376379,H7
S377370,H11
S377371,H11
S377372,H11
S377373,H11
S377374,H11
S377375,H11
S377376,H11
S377377,H7+H11
S377378,H7+H11
S377379,H7
S378370,H11
S378371,H11
S378372,H11
S378373,H11
S378374,H11
S378375,H11
S378376,H11
S378377,H11
S378378,H7+H11
S378379,H7+H11
S379370,H11
S379371,H11
S379372,H11
S379373,H11
S379374,H11
S379375,H11
S379376,H11
S379377,H11
S379378,H11
S379379,H7+H11
S33U,H7+H11
S3638,H7
S3639,H7
S3738,H7
S3739,H7+H11
S370390,H7
S370391,H7
S370392,H7
S370393,H7
S370394,H7
S370395,H7
S370396,H7
S370397,H7
S370398,H7
S370399,H7
S371390,H7
S371391,H7
S371392,H7
S371393,H7
S371394,H7
S371395,H7
S371396,H7
S371397,H7
S371398,H7
S371399,H7
S372390,H7
S372391,H7
S372392,H7
S372393,H7
S372394,H7
S372395,H7
S372396,H7
S372397,H7
S372398,H7
S372399,H7+H11
S373390,H7
S373391,H7
S373392,H7
S373393,H7
S373394,H7
S373395,H7
S373396,H7
S373397,H7
S373398,H7+H11
S373399,H7+H11
S374390,H7
S374391,H7
S374392,H7
S374393,H7
S374394,H7
S374395,H7
S374396,H7
S374397,H7
S374398,H7+H11
S374399,H11
S375390,H7
S375391,H7
S375392,H7
S375393,H7
S375394,H7
S375395,H7
S375396,H7
S375397,H7
S375398,H7+H11
S375399,H11
S376390,H7
S376391,H7
S376392,H7
S376393,H7
S376394,H7
S376395,H7
S376396,H7
S376397,H7
S376398,H7+H11
S376399,H7+H11
S377390,H7
S377391,H7
S377392,H7
S377393,H7
S377394,H7
S377395,H7
S377396,H7
S377397,H7
S377398,H7
S377399,H7+H11
S378390,H7
S378391,H7
S378392,H7
S378393,H7
S378394,H7
S378395,H7
S378396,H7
S378397,H7
S378398,H7
S378399,H7+H11
S379390,H7
S379391,H7
S379392,H7
S379393,H7
S379394,H7
S379395,H7
S379396,H7
S379397,H7
S379398,H7
S379399,H7
S33V,H7
S33W,H7+H11
S3832,H7
S3833,H7+H11
S380330,H7
S380331,H7
S380332,H7
S380333,H7
S380334,H7
S380335,H7
S380336,H7
S380337,H7
S380338,H7
S380339,H7
S381330,H7
S381331,H7
S381332,H7
S381333,H7
S381334,H7
S381335,H7
S381336,H7
S381337,H7
S381338,H7
S381339,H7
S382330,H7
S382331,H7
S382332,H7
S382333,H7
S382334,H7
S382335,H7
S382336,H7
S382337,H7
S382338,H7
S382339,H7
S383330,H7
S383331,H7
S383332,H7
S383333,H7
S383334,H7
S383335,H7
S383336,H7
S383337,H7
S383338,H7
S383339,H7
S384330,H7
S384331,H7
S384332,H7
S384333,H7
S384334,H7
S384335,H7
S384336,H7
S384337,H7
S384338,H7
S384339,H7+H11
S385330,H7
S385331,H7
S385332,H7
S385333,H7
S385334,H7
S385335,H7
S385336,H7
S385337,H7
S385338,H7+H11
S385339,H7+H11
S386330,H7
S386331,H7
S386332,H7
S386333,H7
S386334,H7
S386335,H7
S386336,H7
S386337,H7+H11
S386338,H7+H11
S386339,H11
S387330,H7
S387331,H7
S387332,H7
S387333,H7
S387334,H7
S387335,H7
S387336,H7
S387337,H7+H11
S387338,H7+H11
S387339,H11
S388330,H7
S388331,H7
S388332,H7
S388333,H7
S388334,H7
S388335,H7
S388336,H7+H11
S388337,H7+H11
S388338,H11
S388339,H11
S389330,H7
S389331,H7
S389332,H7
S389333,H7
S389334,H7
S389335,H7+H11
S389336,H7+H11
S389337,H11
S389338,H11
S389339,H11
S3932,H7+H11
S390320,H7
S390321,H7
S390322,H7
S390323,H7
S390324,H7
S390325,H7
S390326,H7
S390327,H7
S390328,H7
S390329,H7
S391320,H7
S391321,H7
S391322,H7
S391323,H7
S391324,H7
S391325,H7
S391326,H7
S391327,H7
S391328,H7
S391329,H7
S392320,H7
S392321,H7
S392322,H7
S392323,H7
S392324,H7
S392325,H7
S392326,H7
S392327,H7
S392328,H7
S392329,H7
S393320,H7
S393321,H7
S393322,H7
S393323,H7
S393324,H7
S393325,H7
S393326,H7
S393327,H7
S393328,H7+H11
S393329,H7+H11
S394320,H7
S394321,H7
S394322,H7
S394323,H7
S394324,H7
S394325,H7+H11
S394326,H7+H11
S394327,H7+H11
S394328,H7+H11
S394329,H11
S395320,H7
S395321,H7
S395322,H7
S395323,H7+H11
S395324,H7+H11
S395325,H7+H11
S395326,H11
S395327,H11
S395328,H11
S395329,H11
S396320,H7
S396321,H7
S396322,H7+H11
S396323,H7+H11
S396324,H11
S396325,H11
S396326,H11
S396327,H11
S396328,H11
S396329,H11
S397320,H7
S397321,H7+H11
S397322,H7+H11
S397323,H11
S397324,H11
S397325,H11
S397326,H11
S397327,H11
S397328,H11
S397329,H11
S398320,H7
S398321,H7+H11
S398322,H11
S398323,H11
S398324,H11
S398325,H11
S398326,H11
S398327,H11
S398328,H11
S398329,H11
S399320,H7+H11
S399321,H7+H11
S399322,H11
S399323,H11
S399324,H11
S399325,H11
S399326,H11
S399327,H11
S399328,H11
S399329,H11
S3933,H7+H11
S390330,H7
S390331,H7
S390332,H7
S390333,H7
S390334,H7
S390335,H7+H11
S390336,H11
S390337,H11
S390338,H11
S390339,H11
S391330,H7
S391331,H7
S391332,H7
S391333,H7
S391334,H7
S391335,H7+H11
S391336,H11
S391337,H11
S391338,H11
S391339,H11
S392330,H7
S392331,H7
S392332,H7+H11
S392333,H7+H11
S392334,H7+H11
S392335,H7+H11
S392336,H11
S392337,H11
S392338,H11
S392339,H11
S393330,H7+H11
S393331,H7+H11
S393332,H7+H11
S393333,H7+H11
S393334,H7+H11
S393335,H11
S393336,H11
S393337,H11
S393338,H11
S393339,H11
S394330,H11
S394331,H11
S394332,H11
S394333,H11
S394334,H11
S394335,H11
S394336,H11
S394337,H11
S394338,H11
S394339,H11
S395330,H11
S395331,H11
S395332,H11
S395333,H11
S395334,H11
S395335,H11
S395336,H11
S395337,H11
S395338,H11
S395339,H11
S396330,H11
S396331,H11
S396332,H11
S396333,H11
S396334,H11
S396335,H11
S396336,H11
S396337,H11
S396338,H11
S396339,H11
S397330,H11
S397331,H11
S397332,H11
S397333,H11
S397334,H11
S397335,H11
S397336,H11
S397337,H11
S397338,H11
S397339,H11
S398330,H11
S398331,H11
S398332,H11
S398333,H11
S398334,H11
S398335,H11
S398336,H11
S398337,H11
S398338,H11
S398339,H11
S399330,H11
S399331,H11
S399332,H11
S399333,H11
S399334,H11
S399335,H11
S399336,H11
S399337,H11
S399338,H11
S399339,H11
S33X,H7+H11
S3834,H7+H11
S380340,H7
S380341,H7
S380342,H7+H11
S380343,H7+H11
S380344,H7+H11
S380345,H7+H11
S380346,H7+H11
S380347,H7+H11
S380348,H7+H11
S380349,H7+H11
S381340,H7
S381341,H7+H11
S381342,H7+H11
S381343,H11
S381344,H11
S381345,H11
S381346,H11
S381347,H11
S381348,H11
S381349,H11
S382340,H7
S382341,H7+H11
S382342,H11
S382343,H11
S382344,H11
S382345,H11
S382346,H11
S382347,H11
S382348,H11
S382349,H11
S383340,H7+H11
S383341,H7+H11
S383342,H11
S383343,H11
S383344,H11
S383345,H11
S383346,H11
S383347,H11
S383348,H11
S383349,H11
S384340,H7+H11
S384341,H11
S384342,H11
S384343,H11
S384344,H11
S384345,H11
S384346,H11
S384347,H11
S384348,H11
S384349,H11
S385340,H11
S385341,H11
S385342,H11
S385343,H11
S385344,H11
S385345,H11
S385346,H11
S385347,H11
S385348,H11
S385349,H11
S386340,H11
S386341,H11
S386342,H11
S386343,H11
S386344,H11
S386345,H11
S386346,H11
S386347,H11
S386348,H11
S386349,H11
S387340,H11
S387341,H11
S387342,H11
S387343,H11
S387344,H11
S387345,H11
S387346,H11
S387347,H11
S387348,H11
S387349,H11
S388340,H11
S388341,H11
S388342,H11
S388343,H11
S388344,H11
S388345,H11
S388346,H11
S388347,H11
S388348,H11
S388349,H11
S389340,H11
S389341,H11
S389342,H11
S389343,H11
S389344,H11
S389345,H11
S389346,H11
S389347,H11
S389348,H11
S389349,H11
S3835,H7+H11
S380350,H7+H11
S380351,H11
S380352,H11
S380353,H11
S380354,H11
S380355,H11
S380356,H11
S380357,H11
S380358,H11
S380359,H11
S381350,H11
S381351,H11
S381352,H11
S381353,H11
S381354,H11
S381355,H11
S381356,H11
S381357,H11
S381358,H11
S381359,H11
S382350,H11
S382351,H11
S382352,H11
S382353,H11
S382354,H11
S382355,H11
S382356,H11
S382357,H11
S382358,H11
S382359,H11
S383350,H11
S383351,H11
S383352,H11
S383353,H11
S383354,H11
S383355,H11
S383356,H11
S383357,H11
S383358,H11
S383359,H11
S384350,H11
S384351,H11
S384352,H11
S384353,H11
S384354,H11
S384355,H11
S384356,H11
S384357,H11
S384358,H11
S384359,H11
S385350,H11
S385351,H11
S385352,H11
S385353,H11
S385354,H11
S385355,H11
S385356,H11
S385357,H11
S385358,H11
S385359,H11
S386350,H11
S386351,H11
S386352,H11
S386353,H11
S386354,H11
S386355,H11
S386356,H11
S386357,H11
S386358,H11
S386359,H11
S387350,H11
S387351,H11
S387352,H11
S387353,H11
S387354,H11
S387355,H11
S387356,H11
S387357,H11
S387358,H11
S387359,H11
S388350,H11
S388351,H11
S388352,H11
S388353,H11
S388354,H11
S388355,H11
S388356,H11
S388357,H11
S388358,H11
S388359,H11
S389350,H11
S389351,H11
S389352,H11
S389353,H11
S389354,H11
S389355,H11
S389356,H11
S389357,H11
S389358,H11
S389359,H11
S3934,H11
S3935,H11
S33Y,H7+H11
S3836,H11
S3837,H7+H11
S380370,H11
S380371,H11
S380372,H11
S380373,H11
S380374,H11
S380375,H11
S380376,H11
S380377,H11
S380378,H11
S380379,H7+H11
S381370,H11
S381371,H11
S381372,H11
S381373,H11
S381374,H11
S381375,H11
S381376,H11
S381377,H11
S381378,H11
S381379,H11
S382370,H11
S382371,H11
S382372,H11
S382373,H11
S382374,H11
S382375,H11
S382376,H11
S382377,H11
S382378,H11
S382379,H7+H11
S383370,H11
S383371,H11
S383372,H11
S383373,H11
S383374,H11
S383375,H11
S383376,H11
S383377,H11
S383378,H11
S383379,H11
S384370,H11
S384371,H11
S384372,H11
S384373,H11
S384374,H11
S384375,H11
S384376,H11
S384377,H11
S384378,H11
S384379,H11
S385370,H11
S385371,H11
S385372,H11
S385373,H11
S385374,H11
S385375,H11
S385376,H11
S385377,H11
S385378,H11
S385379,H11
S386370,H11
S386371,H11
S386372,H11
S386373,H11
S386374,H11
S386375,H11
S386376,H11
S386377,H11
S386378,H11
S386379,H11
S387370,H11
S387371,H11
S387372,H11
S387373,H11
S387374,H11
S387375,H11
S387376,H11
S387377,H11
S387378,H11
S387379,H11
S388370,H11
S388371,H11
S388372,H11
S388373,H11
S388374,H11
S388375,H11
S388376,H11
S388377,H11
S388378,H11
S388379,H11
S389370,H11
S389371,H11
S389372,H11
S389373,H11
S389374,H11
S389375,H11
S389376,H11
S389377,H11
S389378,H11
S389379,H11
S3936,H11
S3937,H11
S33Z,H7+H11
S3838,H7+H11
S380380,H7+H11
S380381,H7
S380382,H7
S380383,H7
S380384,H7
S380385,H7
S380386,H7
S380387,H7
S380388,H7
S380389,H7
S381380,H7+H11
S381381,H7
S381382,H7
S381383,H7
S381384,H7
S381385,H7
S381386,H7
S381387,H7
S381388,H7
S381389,H7
S382380,H7+H11
S382381,H7
S382382,H7
S382383,H7
S382384,H7
S382385,H7
S382386,H7
S382387,H7
S382388,H7
S382389,H7
S383380,H7+H11
S383381,H7+H11
S383382,H7
S383383,H7
S383384,H7
S383385,H7
S383386,H7
S383387,H7
S383388,H7
S383389,H7
S384380,H11
S384381,H7+H11
S384382,H7+H11
S384383,H7
S384384,H7
S384385,H7
S384386,H7
S384387,H7
S384388,H7
S384389,H7
S385380,H11
S385381,H11
S385382,H7+H11
S385383,H7+H11
S385384,H7
S385385,H7
S385386,H7
S385387,H7
S385388,H7
S385389,H7
S386380,H11
S386381,H11
S386382,H11
S386383,H7+H11
S386384,H7+H11
S386385,H7+H11
S386386,H7
S386387,H7
S386388,H7
S386389,H7
S387380,H11
S387381,H11
S387382,H11
S387383,H11
S387384,H11
S387385,H7+H11
S387386,H7+H11
S387387,H7+H11
S387388,H7+H11
S387389,H7+H11
S388380,H11
S388381,H11
S388382,H11
S388383,H11
S388384,H11
S388385,H11
S388386,H11
S388387,H11
S388388,H7+H11
S388389,H7+H11
S389380,H11
S389381,H11
S389382,H11
S389383,H11
S389384,H11
S389385,H11
S389386,H11
S389387,H11
S389388,H11
S389389,H11
S3839,H7+H11
S380390,H7
S380391,H7
S380392,H7
S380393,H7
S380394,H7
S380395,H7
S380396,H7
S380397,H7
S380398,H7
S380399,H7
S381390,H7
S381391,H7
S381392,H7
S381393,H7
S381394,H7
S381395,H7
S381396,H7
S381397,H7
S381398,H7
S381399,H7
S382390,H7
S382391,H7
S382392,H7
S382393,H7
S382394,H7
S382395,H7
S382396,H7
S382397,H7
S382398,H7
S382399,H7
S383390,H7
S383391,H7
S383392,H7
S383393,H7
S383394,H7
S383395,H7
S383396,H7
S383397,H7
S383398,H7
S383399,H7
S384390,H7
S384391,H7
S384392,H7
S384393,H7
S384394,H7
S384395,H7
S384396,H7
S384397,H7
S384398,H7
S384399,H7
S385390,H7
S385391,H7
S385392,H7
S385393,H7
S385394,H7
S385395,H7
S385396,H7
S385397,H7
S385398,H7
S385399,H7
S386390,H7
S386391,H7
S386392,H7
S386393,H7
S386394,H7
S386395,H7
S386396,H7
S386397,H7
S386398,H7
S386399,H7
S387390,H7+H11
S387391,H7+H11
S387392,H7
S387393,H7
S387394,H7
S387395,H7
S387396,H7
S387397,H7
S387398,H7
S387399,H7
S388390,H11
S388391,H7+H11
S388392,H7+H11
S388393,H7
S388394,H7
S388395,H7
S388396,H7
S388397,H7
S388398,H7
S388399,H7
S389390,H11
S389391,H11
S389392,H7+H11
S389393,H7
S389394,H7
S389395,H7
S389396,H7
S389397,H7
S389398,H7
S389399,H7
S3938,H11
S3939,H7+H11
S390390,H11
S390391,H11
S390392,H7+H11
S390393,H7+H11
S390394,H7
S390395,H7
S390396,H7
S390397,H7
S390398,H7
S390399,H7
S391390,H11
S391391,H11
S391392,H11
S391393,H7+H11
S391394,H7+H11
S391395,H7+H11
S391396,H7
S391397,H7
S391398,H7
S391399,H7
S392390,H11
S392391,H11
S392392,H11
S392393,H11
S392394,H11
S392395,H7+H11
S392396,H7+H11
S392397,H7+H11
S392398,H7+H11
S392399,H7
S393390,H11
S393391,H11
S393392,H11
S393393,H11
S393394,H11
S393395,H11
S393396,H11
S393397,H11
S393398,H7+H11
S393399,H7+H11
S394390,H11
S394391,H11
S394392,H11
S394393,H11
S394394,H11
S394395,H11
S394396,H11
S394397,H11
S394398,H11
S394399,H11
S395390,H11
S395391,H11
S395392,H11
S395393,H11
S395394,H11
S395395,H11
S395396,H11
S395397,H11
S395398,H11
S395399,H11
S396390,H11
S396391,H11
S396392,H11
S396393,H11
S396394,H11
S396395,H11
S396396,H11
S396397,H11
S396398,H11
S396399,H11
S397390,H11
S397391,H11
S397392,H11
S397393,H11
S397394,H11
S397395,H11
S397396,H11
S397397,H11
S397398,H11
S397399,H11
S398390,H11
S398391,H11
S398392,H11
S398393,H11
S398394,H11
S398395,H11
S398396,H11
S398397,H11
S398398,H11
S398399,H11
S399390,H11
S399391,H11
S399392,H11
S399393,H11
S399394,H11
S399395,H11
S399396,H11
S399397,H11
S399398,H11
S399399,H11
S34,H7+H11
S34SW,H7
S34NW,H7
S34SE,H7+H11
S34NE,H7+H11
S34A,H7
S34B,H7
S34C,H7
S34D,H7
S34E,H7
S34F,H7
S34G,H7
S34H,H7
S34I,H7
S34J,H7
S34K,H7
S34L,H7
S34M,H7
S34N,H7
S34P,H7+H11
S3448,H7
S3449,H7
S3548,H7+H11
S350480,H7
S350481,H7
S350482,H7
S350483,H7
S350484,H7
S350485,H7
S350486,H7
S350487,H7
S350488,H7
S350489,H7
S351480,H7
S351481,H7
S351482,H7
S351483,H7
S351484,H7
S351485,H7
S351486,H7
S351487,H7
S351488,H7
S351489,H7
S352480,H7
S352481,H7
S352482,H7
S352483,H7
S352484,H7
S352485,H7
S352486,H7
S352487,H7
S352488,H7
S352489,H7
S353480,H7
S353481,H7
S353482,H7
S353483,H7
S353484,H7
S353485,H7
S353486,H7
S353487,H7
S353488,H7
S353489,H7
S354480,H7
S354481,H7
S354482,H7
S354483,H7
S354484,H7
S354485,H7
S354486,H7
S354487,H7
S354488,H7
S354489,H7
S355480,H7
S355481,H7
S355482,H7
S355483,H7
S355484,H7
S355485,H7
S355486,H7
S355487,H7
S355488,H7
S355489,H7+H11
S356480,H7
S356481,H7
S356482,H7
S356483,H7
S356484,H7
S356485,H7
S356486,H7
S356487,H7
S356488,H7+H11
S356489,H7+H11
S357480,H7
S357481,H7
S357482,H7
S357483,H7
S357484,H7
S357485,H7
S357486,H7
S357487,H7+H11
S357488,H7+H11
S357489,H11
S358480,H7
S358481,H7
S358482,H7
S358483,H7
S358484,H7
S358485,H7
S358486,H7+H11
S358487,H7+H11
S358488,H11
S358489,H11
S359480,H7
S359481,H7
S359482,H7
S359483,H7
S359484,H7
S359485,H7
S359486,H7+H11
S359487,H11
S359488,H11
S359489,H11
S3549,H7+H11
S350490,H7
S350491,H7
S350492,H7
S350493,H7
S350494,H7
S350495,H7
S350496,H7
S350497,H7
S350498,H7
S350499,H7
S351490,H7
S351491,H7
S351492,H7
S351493,H7
S351494,H7
S351495,H7
S351496,H7
S351497,H7
S351498,H7
S351499,H7
S352490,H7
S352491,H7
S352492,H7
S352493,H7
S352494,H7
S352495,H7+H11
S352496,H7
S352497,H7
S352498,H7
S352499,H7+H11
S353490,H7
S353491,H7
S353492,H7
S353493,H7
S353494,H7+H11
S353495,H7+H11
S353496,H7+H11
S353497,H7+H11
S353498,H7+H11
S353499,H7+H11
S354490,H7
S354491,H7
S354492,H7+H11
S354493,H7+H11
S354494,H7+H11
S354495,H11
S354496,H11
S354497,H11
S354498,H11
S354499,H11
S355490,H7+H11
S355491,H7+H11
S355492,H7+H11
S355493,H11
S355494,H11
S355495,H11
S355496,H11
S355497,H11
S355498,H11
S355499,H11
S356490,H11
S356491,H11
S356492,H11
S356493,H11
S356494,H11
S356495,H11
S356496,H11
S356497,H11
S356498,H11
S356499,H11
S357490,H11
S357491,H11
S357492,H11
S357493,H11
S357494,H11
S357495,H11
S357496,H11
S357497,H11
S357498,H11
S357499,H11
S358490,H11
S358491,H11
S358492,H11
S358493,H11
S358494,H11
S358495,H11
S358496,H11
S358497,H11
S358498,H11
S358499,H11
S359490,H11
S359491,H11
S359492,H11
S359493,H11
S359494,H11
S359495,H11
S359496,H11
S359497,H11
S359498,H11
S359499,H11
S34Q,H7+H11
S3640,H7
S3641,H7+H11
S360410,H7
S360411,H7
S360412,H7
S360413,H7
S360414,H7
S360415,H7
S360416,H7
S360417,H7
S360418,H7
S360419,H7
S361410,H7
S361411,H7
S361412,H7
S361413,H7
S361414,H7
S361415,H7
S361416,H7
S361417,H7
S361418,H7
S361419,H7
S362410,H7
S362411,H7
S362412,H7
S362413,H7
S362414,H7
S362415,H7
S362416,H7
S362417,H7
S362418,H7
S362419,H7
S363410,H7
S363411,H7
S363412,H7
S363413,H7
S363414,H7
S363415,H7
S363416,H7
S363417,H7
S363418,H7
S363419,H7
S364410,H7
S364411,H7
S364412,H7
S364413,H7
S364414,H7
S364415,H7
S364416,H7
S364417,H7
S364418,H7
S364419,H7
S365410,H7
S365411,H7
S365412,H7
S365413,H7
S365414,H7
S365415,H7
S365416,H7
S365417,H7
S365418,H7
S365419,H7
S366410,H7
S366411,H7
S366412,H7
S366413,H7
S366414,H7
S366415,H7
S366416,H7
S366417,H7
S366418,H7
S366419,H7
S367410,H7
S367411,H7
S367412,H7
S367413,H7
S367414,H7
S367415,H7
S367416,H7
S367417,H7
S367418,H7
S367419,H7
S368410,H7
S368411,H7+H11
S368412,H7+H11
S368413,H7+H11
S368414,H7+H11
S368415,H7+H11
S368416,H7+H11
S368417,H7+H11
S368418,H7+H11
S368419,H7+H11
S369410,H7
S369411,H7
S369412,H7+H11
S369413,H11
S369414,H11
S369415,H11
S369416,H11
S369417,H11
S369418,H11
S369419,H11
S3740,H7+H11
S370400,H7
S370401,H7
S370402,H7
S370403,H7
S370404,H7
S370405,H7
S370406,H7
S370407,H7
S370408,H7
S370409,H7
S371400,H7+H11
S371401,H7+H11
S371402,H7+H11
S371403,H7
S371404,H7
S371405,H7
S371406,H7
S371407,H7
S371408,H7
S371409,H7
S372400,H7+H11
S372401,H11
S372402,H7+H11
S372403,H7
S372404,H7
S372405,H7+H11
S372406,H7+H11
S372407,H7
S372408,H7+H11
S372409,H7+H11
S373400,H11
S373401,H11
S373402,H7+H11
S373403,H7+H11
S373404,H7+H11
S373405,H7+H11
S373406,H7+H11
S373407,H7+H11
S373408,H7+H11
S373409,H11
S374400,H11
S374401,H11
S374402,H11
S374403,H11
S374404,H11
S374405,H11
S374406,H11
S374407,H11
S374408,H11
S374409,H11
S375400,H11
S375401,H11
S375402,H11
S375403,H11
S375404,H11
S375405,H11
S375406,H11
S375407,H11
S375408,H11
S375409,H11
S376400,H11
S376401,H11
S376402,H11
S376403,H11
S376404,H11
S376405,H11
S376406,H11
S376407,H11
S376408,H11
S376409,H11
S377400,H11
S377401,H11
S377402,H11
S377403,H11
S377404,H11
S377405,H11
S377406,H11
S377407,H11
S377408,H11
S377409,H11
S378400,H7+H11
S378401,H11
S378402,H11
S378403,H11
S378404,H11
S378405,H11
S378406,H11
S378407,H11
S378408,H11
S378409,H11
S379400,H7+H11
S379401,H7+H11
S379402,H11
S379403,H11
S379404,H11
S379405,H11
S379406,H11
S379407,H11
S379408,H11
S379409,H11
S3741,H7+H11
S370410,H7
S370411,H7
S370412,H7+H11
S370413,H11
S370414,H11
S370415,H11
S370416,H11
S370417,H11
S370418,H11
S370419,H11
S371410,H7+H11
S371411,H7+H11
S371412,H7+H11
S371413,H11
S371414,H11
S371415,H11
S371416,H11
S371417,H11
S371418,H11
S371419,H11
S372410,H7+H11
S372411,H11
S372412,H11
S372413,H11
S372414,H11
S372415,H11
S372416,H11
S372417,H11
S372418,H11
S372419,H11
S373410,H11
S373411,H11
S373412,H11
S373413,H11
S373414,H11
S373415,H11
S373416,H11
S373417,H11
S373418,H11
S373419,H11
S374410,H11
S374411,H11
S374412,H11
S374413,H11
S374414,H11
S374415,H11
S374416,H11
S374417,H11
S374418,H11
S374419,H11
S375410,H11
S375411,H11
S375412,H11
S375413,H11
S375414,H11
S375415,H11
S375416,H11
S375417,H11
S375418,H11
S375419,H11
S376410,H11
S376411,H11
S376412,H11
S376413,H11
S376414,H11
S376415,H11
S376416,H11
S376417,H11
S376418,H11
S376419,H11
S377410,H11
S377411,H11
S377412,H11
S377413,H11
S377414,H11
S377415,H11
S377416,H11
S377417,H11
S377418,H11
S377419,H11
S378410,H11
S378411,H11
S378412,H11
S378413,H11
S378414,H11
S378415,H11
S378416,H11
S378417,H11
S378418,H11
S378419,H11
S379410,H11
S379411,H11
S379412,H11
S379413,H11
S379414,H11
S379415,H11
S379416,H11
S379417,H11
S379418,H11
S379419,H11
S34R,H7+H11
S3642,H7+H11
S360420,H7
S360421,H7
S360422,H7
S360423,H7
S360424,H7
S360425,H7
S360426,H7
S360427,H7
S360428,H7
S360429,H7
S361420,H7
S361421,H7
S361422,H7
S361423,H7
S361424,H7
S361425,H7
S361426,H7
S361427,H7
S361428,H7
S361429,H7
S362420,H7
S362421,H7
S362422,H7
S362423,H7
S362424,H7
S362425,H7
S362426,H7
S362427,H7
S362428,H7
S362429,H7
S363420,H7
S363421,H7
S363422,H7
S363423,H7
S363424,H7
S363425,H7
S363426,H7
S363427,H7
S363428,H7
S363429,H7
S364420,H7
S364421,H7
S364422,H7
S364423,H7
S364424,H7
S364425,H7
S364426,H7
S364427,H7
S364428,H7
S364429,H7
S365420,H7
S365421,H7
S365422,H7
S365423,H7
S365424,H7
S365425,H7
S365426,H7
S365427,H7
S365428,H7
S365429,H7
S366420,H7
S366421,H7
S366422,H7
S366423,H7
S366424,H7
S366425,H7
S366426,H7
S366427,H7
S366428,H7
S366429,H7
S367420,H7
S367421,H7
S367422,H7
S367423,H7
S367424,H7
S367425,H7
S367426,H7
S367427,H7+H11
S367428,H7+H11
S367429,H7
S368420,H7+H11
S368421,H7+H11
S368422,H7+H11
S368423,H7+H11
S368424,H7+H11
S368425,H7+H11
S368426,H7+H11
S368427,H7+H11
S368428,H7+H11
S368429,H7+H11
S369420,H11
S369421,H11
S369422,H11
S369423,H11
S369424,H11
S369425,H11
S369426,H11
S369427,H11
S369428,H11
S369429,H11
S3643,H7+H11
S360430,H7
S360431,H7
S360432,H7
S360433,H7
S360434,H7
S360435,H7
S360436,H7
S360437,H7
S360438,H7
S360439,H7
S361430,H7
S361431,H7
S361432,H7
