T,H0+H12+H13+H20
T125127,H0
T125128,H0
T125129,H0
T126120,H12
T126121,H12
T126122,H12
T126123,H0+H12
T126124,H0+H12
T126125,H0
T126126,H0
T126127,H0
T126128,H0
T126129,H0
T127120,H12
T127121,H12
T127122,H12
T127123,H0+H12
T127124,H0+H12
T127125,H0
T127126,H0
T127127,H0
T127128,H0
T127129,H0
T128120,H12
T128121,H12
T128122,H12
T128123,H0+H12
T128124,H0+H12
T128125,H0+H12
T128126,H0
T128127,H0
T128128,H0
T128129,H0
T129120,H12
T129121,H12
T129122,H12
T129123,H12
T129124,H12
T129125,H0+H12
T129126,H0
T129127,H0
T129128,H0
T129129,H0
T1213,H0
T1312,H0+H12
T130120,H12
T130121,H12
T130122,H12
T130123,H12
T130124,H12
T130125,H0+H12
T130126,H0
T130127,H0
T130128,H0
T130129,H0
T131120,H12
T131121,H12
T131122,H12
T131123,H12
T131124,H12
T131125,H0+H12
T131126,H0
T131127,H0
T131128,H0
T131129,H0
T132120,H12
T132121,H12
T132122,H12
T132123,H12
T132124,H12
T132125,H0+H12
T132126,H0+H12
T132127,H0
T132128,H0
T132129,H0
T133120,H12
T133121,H12
T133122,H12
T133123,H12
T133124,H12
T133125,H0+H12
T133126,H0+H12
T133127,H0
T133128,H0
T133129,H0
T134120,H12
T134121,H12
T134122,H12
T134123,H12
T134124,H0+H12
T134125,H0+H12
T134126,H0
T134127,H0+H12
T134128,H0
T134129,H0
T135120,H12
T135121,H12
T135122,H12
T135123,H12
T135124,H0+H12
T135125,H0+H12
T135126,H0+H12
T135127,H0+H12
T135128,H0+H12
T135129,H0+H12
T136120,H12
T136121,H12
T136122,H12
T136123,H12
T136124,H12
T136125,H0+H12
T136126,H0+H12
T136127,H0+H12
T136128,H0+H12
T136129,H0+H12
T137120,H12
T137121,H12
T137122,H12
T137123,H12
T137124,H12
T137125,H12
T137126,H0+H12
T137127,H0+H12
T137128,H0+H12
T137129,H0
T138120,H12
T138121,H12
T138122,H12
T138123,H12
T138124,H0+H12
T138125,H0+H12
T138126,H0+H12
T138127,H0+H12
T138128,H0
T138129,H0
T139120,H12
T139121,H12
T139122,H0+H12
T139123,H0+H12
T139124,H0+H12
T139125,H0
T139126,H0
T139127,H0
T139128,H0
T139129,H0
T1313,H0
T11H,H0
T11I,H0
T11J,H0
T11K,H0+H12
T1410,H0+H12
T140100,H12
T140101,H12
T140102,H12
T140103,H12
T140104,H12
T140105,H12
T140106,H12
T140107,H12
T140108,H12
T140109,H12
T141100,H12
T141101,H12
T141102,H12
T141103,H12
T141104,H12
T141105,H12
T141106,H12
T141107,H12
T141108,H12
T141109,H12
T142100,H12
T142101,H12
T142102,H12
T142103,H12
T142104,H12
T142105,H12
T142106,H12
T142107,H12
T142108,H12
T142109,H12
T143100,H12
T143101,H12
T143102,H12
T143103,H12
T143104,H12
T143105,H12
T143106,H12
T143107,H12
T143108,H12
T143109,H12
T144100,H12
T144101,H12
T144102,H12
T144103,H12
T144104,H12
T144105,H12
T144106,H12
T144107,H12
T144108,H12
T144109,H12
T145100,H0+H12
T145101,H0+H12
T145102,H0+H12
T145103,H0+H12
T145104,H12
T145105,H12
T145106,H12
T145107,H12
T145108,H12
T145109,H12
T146100,H0+H12
T146101,H0
T146102,H0
T146103,H0+H12
T146104,H0+H12
T146105,H0+H12
T146106,H12
T146107,H12
T146108,H12
T146109,H12
T147100,H0
T147101,H0
T147102,H0
T147103,H0
T147104,H0
T147105,H0+H12
T147106,H0+H12
T147107,H12
T147108,H12
T147109,H12
T148100,H0
T148101,H0
T148102,H0
T148103,H0
T148104,H0
T148105,H0
T148106,H0+H12
T148107,H0+H12
T148108,H12
T148109,H12
T149100,H0
T149101,H0
T149102,H0
T149103,H0
T149104,H0
T149105,H0
T149106,H0
T149107,H0+H12
T149108,H0+H12
T149109,H12
T1411,H0+H12
T140110,H12
T140111,H12
T140112,H12
T140113,H12
T140114,H12
T140115,H12
T140116,H12
T140117,H12
T140118,H12
T140119,H12
T141110,H12
T141111,H12
T141112,H12
T141113,H12
T141114,H12
T141115,H12
T141116,H12
T141117,H12
T141118,H12
T141119,H0+H12
T142110,H12
T142111,H12
T142112,H12
T142113,H12
T142114,H12
T142115,H12
T142116,H12
T142117,H12
T142118,H0+H12
T142119,H0+H12
T143110,H12
T143111,H12
T143112,H12
T143113,H12
T143114,H12
T143115,H12
T143116,H12
T143117,H0+H12
T143118,H0+H12
T143119,H0
T144110,H12
T144111,H12
T144112,H12
T144113,H12
T144114,H12
T144115,H12
T144116,H0+H12
T144117,H0+H12
T144118,H0
T144119,H0
T145110,H12
T145111,H12
T145112,H12
T145113,H12
T145114,H12
T145115,H12
T145116,H0+H12
T145117,H0
T145118,H0
T145119,H0
T146110,H12
T146111,H12
T146112,H12
T146113,H12
T146114,H12
T146115,H12
T146116,H0+H12
T146117,H0
T146118,H0
T146119,H0
T147110,H12
T147111,H12
T147112,H12
T147113,H12
T147114,H0+H12
T147115,H0+H12
T147116,H0+H12
T147117,H0
T147118,H0
T147119,H0
T148110,H12
T148111,H12
T148112,H12
T148113,H0+H12
T148114,H0+H12
T148115,H0
T148116,H0
T148117,H0
T148118,H0
T148119,H0
T149110,H12
T149111,H12
T149112,H12
T149113,H0+H12
T149114,H0
T149115,H0
T149116,H0
T149117,H0
T149118,H0
T149119,H0
T1510,H0+H12
T150100,H0
T150101,H0
T150102,H0
T150103,H0
T150104,H0
T150105,H0
T150106,H0
T150107,H0
T150108,H0+H12
T150109,H0+H12
T151100,H0
T151101,H0
T151102,H0
T151103,H0
T151104,H0
T151105,H0
T151106,H0
T151107,H0
T151108,H0
T151109,H0+H12
T152100,H0
T152101,H0
T152102,H0
T152103,H0
T152104,H0
T152105,H0
T152106,H0
T152107,H0
T152108,H0
T152109,H0
T153100,H0
T153101,H0
T153102,H0
T153103,H0
T153104,H0
T153105,H0
T153106,H0
T153107,H0
T153108,H0
T153109,H0
T154100,H0
T154101,H0
T154102,H0
T154103,H0
T154104,H0
T154105,H0
T154106,H0
T154107,H0
T154108,H0
T154109,H0
T155100,H0
T155101,H0
T155102,H0
T155103,H0
T155104,H0
T155105,H0
T155106,H0
T155107,H0
T155108,H0
T155109,H0
T156100,H0
T156101,H0
T156102,H0
T156103,H0
T156104,H0
T156105,H0
T156106,H0
T156107,H0
T156108,H0
T156109,H0
T157100,H0
T157101,H0
T157102,H0
T157103,H0
T157104,H0
T157105,H0
T157106,H0
T157107,H0
T157108,H0
T157109,H0
T158100,H0
T158101,H0
T158102,H0
T158103,H0
T158104,H0
T158105,H0
T158106,H0
T158107,H0
T158108,H0
T158109,H0
T159100,H0
T159101,H0
T159102,H0
T159103,H0
T159104,H0
T159105,H0
T159106,H0
T159107,H0
T159108,H0
T159109,H0
T1511,H0+H12
T150110,H12
T150111,H12
T150112,H0+H12
T150113,H0+H12
T150114,H0
T150115,H0
T150116,H0
T150117,H0
T150118,H0
T150119,H0
T151110,H0+H12
T151111,H12
T151112,H0+H12
T151113,H0
T151114,H0
T151115,H0
T151116,H0
T151117,H0
T151118,H0
T151119,H0
T152110,H0+H12
T152111,H0+H12
T152112,H0+H12
T152113,H0
T152114,H0
T152115,H0
T152116,H0
T152117,H0
T152118,H0
T152119,H0
T153110,H0
T153111,H0
T153112,H0
T153113,H0
T153114,H0
T153115,H0
T153116,H0
T153117,H0
T153118,H0
T153119,H0
T154110,H0
T154111,H0
T154112,H0
T154113,H0
T154114,H0
T154115,H0
T154116,H0
T154117,H0
T154118,H0
T154119,H0
T155110,H0
T155111,H0
T155112,H0
T155113,H0
T155114,H0
T155115,H0
T155116,H0
T155117,H0
T155118,H0
T155119,H0
T156110,H0
T156111,H0
T156112,H0
T156113,H0
T156114,H0
T156115,H0
T156116,H0
T156117,H0
T156118,H0
T156119,H0
T157110,H0
T157111,H0
T157112,H0
T157113,H0
T157114,H0
T157115,H0
T157116,H0
T157117,H0
T157118,H0
T157119,H0
T158110,H0
T158111,H0
T158112,H0
T158113,H0
T158114,H0
T158115,H0
T158116,H0
T158117,H0
T158118,H0
T158119,H0
T159110,H0
T159111,H0
T159112,H0
T159113,H0
T159114,H0
T159115,H0
T159116,H0
T159117,H0
T159118,H0
T159119,H0
T11L,H0+H12
T1412,H0+H12
T140120,H0+H12
T140121,H0+H12
T140122,H0+H12
T140123,H0
T140124,H0
T140125,H0
T140126,H0
T140127,H0
T140128,H0
T140129,H0
T141120,H0+H12
T141121,H0
T141122,H0
T141123,H0
T141124,H0
T141125,H0
T141126,H0
T141127,H0
T141128,H0
T141129,H0
T142120,H0
T142121,H0
T142122,H0
T142123,H0
T142124,H0
T142125,H0
T142126,H0
T142127,H0
T142128,H0
T142129,H0
T143120,H0
T143121,H0
T143122,H0
T143123,H0
T143124,H0
T143125,H0
T143126,H0
T143127,H0
T143128,H0
T143129,H0
T144120,H0
T144121,H0
T144122,H0
T144123,H0
T144124,H0
T144125,H0
T144126,H0
T144127,H0
T144128,H0
T144129,H0
T145120,H0
T145121,H0
T145122,H0
T145123,H0
T145124,H0
T145125,H0
T145126,H0
T145127,H0
T145128,H0
T145129,H0
T146120,H0
T146121,H0
T146122,H0
T146123,H0
T146124,H0
T146125,H0
T146126,H0
T146127,H0
T146128,H0
T146129,H0
T147120,H0
T147121,H0
T147122,H0
T147123,H0
T147124,H0
T147125,H0
T147126,H0
T147127,H0
T147128,H0
T147129,H0
T148120,H0
T148121,H0
T148122,H0
T148123,H0
T148124,H0
T148125,H0
T148126,H0
T148127,H0
T148128,H0
T148129,H0
T149120,H0
T149121,H0
T149122,H0
T149123,H0
T149124,H0
T149125,H0
T149126,H0
T149127,H0
T149128,H0
T149129,H0
T1413,H0
T1512,H0
T1513,H0
T11M,H0
T11N,H0
T11P,H0
T11Q,H0
T11R,H0
T11S,H0
T11T,H0
T11U,H0
T11V,H0
T11W,H0
T11X,H0
T11Y,H0
T11Z,H0
T12,H0+H12
T12SW,H0+H12
T12NW,H0+H12
T12SE,H0
T12NE,H0
T12A,H0
T12B,H0+H12
T1022,H0+H12
T100220,H0
T100221,H0
T100222,H0
T100223,H0
T100224,H0
T100225,H0
T100226,H0
T100227,H0
T100228,H0
T100229,H0
T101220,H0
T101221,H0
T101222,H0
T101223,H0
T101224,H0
T101225,H0
T101226,H0
T101227,H0
T101228,H0
T101229,H0
T102220,H0
T102221,H0
T102222,H0
T102223,H0
T102224,H0
T102225,H0
T102226,H0
T102227,H0
T102228,H0
T102229,H0
T103220,H0
T103221,H0
T103222,H0
T103223,H0
T103224,H0
T103225,H0
T103226,H0
T103227,H0
T103228,H0
T103229,H0
T104220,H0
T104221,H0
T104222,H0
T104223,H0
T104224,H0
T104225,H0
T104226,H0
T104227,H0
T104228,H0
T104229,H0
T105220,H0
T105221,H0
T105222,H0
T105223,H0
T105224,H0
T105225,H0
T105226,H0
T105227,H0
T105228,H0
T105229,H0
T106220,H0
T106221,H0
T106222,H0
T106223,H0
T106224,H0
T106225,H0
T106226,H0
T106227,H0
T106228,H0
T106229,H0
T107220,H0
T107221,H0
T107222,H0
T107223,H0
T107224,H0
T107225,H0
T107226,H0
T107227,H0
T107228,H0
T107229,H0
T108220,H0
T108221,H0
T108222,H0
T108223,H0
T108224,H0
T108225,H0
T108226,H0
T108227,H0+H12
T108228,H0+H12
T108229,H0+H12
T109220,H0
T109221,H0
T109222,H0
T109223,H0
T109224,H0
T109225,H0
T109226,H0+H12
T109227,H0+H12
T109228,H12
T109229,H12
T1023,H0+H12
T100230,H0
T100231,H0
T100232,H0
T100233,H0
T100234,H0
T100235,H0
T100236,H0
T100237,H0
T100238,H0+H12
T100239,H12
T101230,H0
T101231,H0
T101232,H0
T101233,H0
T101234,H0
T101235,H0
T101236,H0
T101237,H0+H12
T101238,H0+H12
T101239,H12
T102230,H0
T102231,H0
T102232,H0
T102233,H0
T102234,H0
T102235,H0
T102236,H0
T102237,H0+H12
T102238,H12
T102239,H12
T103230,H0
T103231,H0
T103232,H0
T103233,H0
T103234,H0
T103235,H0
T103236,H0+H12
T103237,H0+H12
T103238,H12
T103239,H12
T104230,H0
T104231,H0
T104232,H0
T104233,H0
T104234,H0
T104235,H0+H12
T104236,H0+H12
T104237,H12
T104238,H12
T104239,H12
T105230,H0
T105231,H0
T105232,H0
T105233,H0
T105234,H0+H12
T105235,H0+H12
T105236,H12
T105237,H12
T105238,H12
T105239,H12
T106230,H0
T106231,H0
T106232,H0
T106233,H0+H12
T106234,H0+H12
T106235,H12
T106236,H12
T106237,H12
T106238,H12
T106239,H12
T107230,H0
T107231,H0+H12
T107232,H0+H12
T107233,H0+H12
T107234,H12
T107235,H12
T107236,H12
T107237,H12
T107238,H12
T107239,H12
T108230,H0+H12
T108231,H0+H12
T108232,H12
T108233,H12
T108234,H12
T108235,H12
T108236,H12
T108237,H12
T108238,H12
T108239,H12
T109230,H12
T109231,H12
T109232,H12
T109233,H12
T109234,H12
T109235,H12
T109236,H12
T109237,H12
T109238,H12
T109239,H12
T1122,H0+H12
T110220,H0
T110221,H0
T110222,H0
T110223,H0
T110224,H0
T110225,H0+H12
T110226,H0+H12
T110227,H12
T110228,H12
T110229,H12
T111220,H0
T111221,H0
T111222,H0
T111223,H0
T111224,H0+H12
T111225,H0+H12
T111226,H12
T111227,H12
T111228,H12
T111229,H12
T112220,H0
T112221,H0
T112222,H0
T112223,H0
T112224,H0+H12
T112225,H12
T112226,H12
T112227,H12
T112228,H12
T112229,H12
T113220,H0
T113221,H0
T113222,H0
T113223,H0
T113224,H0+H12
T113225,H12
T113226,H12
T113227,H12
T113228,H12
T113229,H12
T114220,H0
T114221,H0
T114222,H0
T114223,H0
T114224,H0+H12
T114225,H12
T114226,H12
T114227,H12
T114228,H12
T114229,H12
T115220,H0
T115221,H0
T115222,H0
T115223,H0
T115224,H0+H12
T115225,H12
T115226,H12
T115227,H12
T115228,H12
T115229,H12
T116220,H0
T116221,H0
T116222,H0
T116223,H0
T116224,H0+H12
T116225,H0+H12
T116226,H12
T116227,H12
T116228,H12
T116229,H12
T117220,H0
T117221,H0
T117222,H0
T117223,H0
T117224,H0
T117225,H0+H12
T117226,H12
T117227,H12
T117228,H12
T117229,H12
T118220,H0
T118221,H0
T118222,H0
T118223,H0
T118224,H0
T118225,H0+H12
T118226,H12
T118227,H12
T118228,H12
T118229,H12
T119220,H0
T119221,H0
T119222,H0
T119223,H0
T119224,H0
T119225,H0+H12
T119226,H0+H12
T119227,H12
T119228,H12
T119229,H0+H12
T1123,H0+H12
T110230,H12
T110231,H12
T110232,H12
T110233,H12
T110234,H12
T110235,H12
T110236,H12
T110237,H12
T110238,H12
T110239,H12
T111230,H12
T111231,H12
T111232,H12
T111233,H12
T111234,H12
T111235,H12
T111236,H12
T111237,H12
T111238,H12
T111239,H12
T112230,H12
T112231,H12
T112232,H12
T112233,H12
T112234,H12
T112235,H12
T112236,H12
T112237,H12
T112238,H12
T112239,H12
T113230,H12
T113231,H12
T113232,H12
T113233,H12
T113234,H12
T113235,H12
T113236,H12
T113237,H12
T113238,H12
T113239,H12
T114230,H12
T114231,H12
T114232,H12
T114233,H12
T114234,H12
T114235,H12
T114236,H12
T114237,H12
T114238,H12
T114239,H12
T115230,H12
T115231,H12
T115232,H12
T115233,H12
T115234,H12
T115235,H12
T115236,H12
T115237,H12
T115238,H12
T115239,H12
T116230,H12
T116231,H12
T116232,H12
T116233,H12
T116234,H12
T116235,H12
T116236,H12
T116237,H12
T116238,H12
T116239,H12
T117230,H12
T117231,H12
T117232,H12
T117233,H12
T117234,H12
T117235,H12
T117236,H12
T117237,H0+H12
T117238,H0+H12
T117239,H0+H12
T118230,H12
T118231,H0+H12
T118232,H0+H12
T118233,H0+H12
T118234,H0+H12
T118235,H0+H12
T118236,H0+H12
T118237,H0+H12
T118238,H0
T118239,H0
T119230,H0+H12
T119231,H0+H12
T119232,H0
T119233,H0
T119234,H0
T119235,H0
T119236,H0
T119237,H0
T119238,H0
T119239,H0
T12C,H0+H12
T1024,H12
T1025,H12
T1124,H0+H12
T110240,H12
T110241,H12
T110242,H12
T110243,H12
T110244,H12
T110245,H12
T110246,H12
T110247,H12
T110248,H12
T110249,H12
T111240,H12
T111241,H12
T111242,H12
T111243,H12
T111244,H12
T111245,H12
T111246,H12
T111247,H12
T111248,H12
T111249,H12
T112240,H12
T112241,H12
T112242,H12
T112243,H12
T112244,H12
T112245,H12
T112246,H12
T112247,H12
T112248,H12
T112249,H12
T113240,H12
T113241,H12
T113242,H12
T113243,H12
T113244,H12
T113245,H12
T113246,H12
T113247,H12
T113248,H12
T113249,H12
T114240,H12
T114241,H12
T114242,H12
T114243,H12
T114244,H12
T114245,H12
T114246,H12
T114247,H12
T114248,H12
T114249,H12
T115240,H12
T115241,H12
T115242,H0+H12
T115243,H0+H12
T115244,H0+H12
T115245,H0+H12
T115246,H0+H12
T115247,H0+H12
T115248,H0+H12
T115249,H0+H12
T116240,H0+H12
T116241,H0+H12
T116242,H0+H12
T116243,H0
T116244,H0
T116245,H0
T116246,H0
T116247,H0
T116248,H0
T116249,H0
T117240,H0+H12
T117241,H0
T117242,H0
T117243,H0
T117244,H0
T117245,H0
T117246,H0
T117247,H0
T117248,H0
T117249,H0
T118240,H0
T118241,H0
T118242,H0
T118243,H0
T118244,H0
T118245,H0
T118246,H0
T118247,H0
T118248,H0
T118249,H0
T119240,H0
T119241,H0
T119242,H0
T119243,H0
T119244,H0
T119245,H0
T119246,H0
T119247,H0
T119248,H0
T119249,H0
T1125,H0+H12
T110250,H12
T110251,H12
T110252,H12
T110253,H12
T110254,H12
T110255,H12
T110256,H12
T110257,H12
T110258,H12
T110259,H12
T111250,H12
T111251,H12
T111252,H12
T111253,H12
T111254,H12
T111255,H12
T111256,H12
T111257,H12
T111258,H12
T111259,H12
T112250,H12
T112251,H12
T112252,H12
T112253,H12
T112254,H12
T112255,H12
T112256,H12
T112257,H12
T112258,H12
T112259,H12
T113250,H12
T113251,H12
T113252,H12
T113253,H12
T113254,H12
T113255,H12
T113256,H12
T113257,H12
T113258,H12
T113259,H12
T114250,H12
T114251,H12
T114252,H12
T114253,H12
T114254,H12
T114255,H12
T114256,H12
T114257,H12
T114258,H12
T114259,H12
T115250,H0+H12
T115251,H0+H12
T115252,H0+H12
T115253,H0+H12
T115254,H0+H12
T115255,H0+H12
T115256,H0+H12
T115257,H0+H12
T115258,H0+H12
T115259,H0+H12
T116250,H0
T116251,H0
T116252,H0
T116253,H0
T116254,H0
T116255,H0
T116256,H0
T116257,H0
T116258,H0
T116259,H0
T117250,H0
T117251,H0
T117252,H0
T117253,H0
T117254,H0
T117255,H0
T117256,H0
T117257,H0
T117258,H0
T117259,H0
T118250,H0
T118251,H0
T118252,H0
T118253,H0
T118254,H0
T118255,H0
T118256,H0
T118257,H0
T118258,H0
T118259,H0
T119250,H0
T119251,H0
T119252,H0
T119253,H0
T119254,H0
T119255,H0
T119256,H0
T119257,H0
T119258,H0
T119259,H0
T12D,H0+H12
T1026,H12
T1027,H12
T1126,H0+H12
T110260,H12
T110261,H12
T110262,H12
T110263,H12
T110264,H12
T110265,H12
T110266,H12
T110267,H12
T110268,H12
T110269,H12
T111260,H12
T111261,H12
T111262,H12
T111263,H12
T111264,H12
T111265,H12
T111266,H12
T111267,H12
T111268,H12
T111269,H12
T112260,H12
T112261,H12
T112262,H12
T112263,H12
T112264,H12
T112265,H12
T112266,H12
T112267,H12
T112268,H12
T112269,H12
T113260,H12
T113261,H12
T113262,H12
T113263,H12
T113264,H12
T113265,H12
T113266,H12
T113267,H12
T113268,H12
T113269,H12
T114260,H12
T114261,H12
T114262,H12
T114263,H12
T114264,H12
T114265,H12
T114266,H12
T114267,H12
T114268,H12
T114269,H12
T115260,H0+H12
T115261,H0+H12
T115262,H0+H12
T115263,H0+H12
T115264,H0+H12
T115265,H0+H12
T115266,H0+H12
T115267,H0+H12
T115268,H0+H12
T115269,H0+H12
T116260,H0
T116261,H0
T116262,H0
T116263,H0
T116264,H0
T116265,H0
T116266,H0
T116267,H0
T116268,H0
T116269,H0
T117260,H0
T117261,H0
T117262,H0
T117263,H0
T117264,H0
T117265,H0
T117266,H0
T117267,H0
T117268,H0
T117269,H0
T118260,H0
T118261,H0
T118262,H0
T118263,H0
T118264,H0
T118265,H0
T118266,H0
T118267,H0
T118268,H0
T118269,H0
T119260,H0
T119261,H0
T119262,H0
T119263,H0
T119264,H0
T119265,H0
T119266,H0
T119267,H0
T119268,H0
T119269,H0
T1127,H0+H12
T110270,H12
T110271,H12
T110272,H12
T110273,H12
T110274,H12
T110275,H12
T110276,H12
T110277,H12
T110278,H12
T110279,H12
T111270,H12
T111271,H12
T111272,H12
T111273,H12
T111274,H12
T111275,H12
T111276,H12
T111277,H12
T111278,H12
T111279,H12
T112270,H12
T112271,H12
T112272,H12
T112273,H12
T112274,H12
T112275,H12
T112276,H12
T112277,H12
T112278,H12
T112279,H12
T113270,H12
T113271,H12
T113272,H12
T113273,H12
T113274,H12
T113275,H12
T113276,H12
T113277,H12
T113278,H12
T113279,H12
T114270,H12
T114271,H12
T114272,H12
T114273,H12
T114274,H12
T114275,H12
T114276,H12
T114277,H12
T114278,H12
T114279,H12
T115270,H0+H12
T115271,H0+H12
T115272,H0+H12
T115273,H12
T115274,H12
T115275,H12
T115276,H12
T115277,H12
T115278,H12
T115279,H12
T116270,H0
T116271,H0
T116272,H0+H12
T116273,H0+H12
T116274,H0+H12
T116275,H0+H12
T116276,H0+H12
T116277,H0+H12
T116278,H0+H12
T116279,H0+H12
T117270,H0
T117271,H0
T117272,H0
T117273,H0
T117274,H0
T117275,H0
T117276,H0
T117277,H0
T117278,H0
T117279,H0
T118270,H0
T118271,H0
T118272,H0
T118273,H0
T118274,H0
T118275,H0
T118276,H0
T118277,H0
T118278,H0
T118279,H0
T119270,H0
T119271,H0
T119272,H0
T119273,H0
T119274,H0
T119275,H0
T119276,H0
T119277,H0
T119278,H0
T119279,H0
T12E,H0+H12
T1028,H12
T1029,H12
T1128,H0+H12
T110280,H12
T110281,H12
T110282,H12
T110283,H12
T110284,H12
T110285,H12
T110286,H12
T110287,H12
T110288,H12
T110289,H12
T111280,H12
T111281,H12
T111282,H12
T111283,H12
T111284,H12
T111285,H12
T111286,H12
T111287,H12
T111288,H12
T111289,H12
T112280,H12
T112281,H12
T112282,H12
T112283,H12
T112284,H12
T112285,H12
T112286,H12
T112287,H12
T112288,H12
T112289,H12
T113280,H12
T113281,H12
T113282,H12
T113283,H12
T113284,H12
T113285,H12
T113286,H12
T113287,H12
T113288,H12
T113289,H12
T114280,H12
T114281,H12
T114282,H12
T114283,H12
T114284,H12
T114285,H12
T114286,H12
T114287,H12
T114288,H12
T114289,H12
T115280,H12
T115281,H12
T115282,H12
T115283,H12
T115284,H12
T115285,H12
T115286,H12
T115287,H12
T115288,H12
T115289,H12
T116280,H0+H12
T116281,H12
T116282,H12
T116283,H12
T116284,H12
T116285,H12
T116286,H12
T116287,H12
T116288,H12
T116289,H12
T117280,H0+H12
T117281,H0+H12
T117282,H0+H12
T117283,H0+H12
T117284,H0+H12
T117285,H12
T117286,H12
T117287,H12
T117288,H12
T117289,H12
T118280,H0
T118281,H0
T118282,H0
T118283,H0
T118284,H0+H12
T118285,H0+H12
T118286,H0+H12
T118287,H0+H12
T118288,H12
T118289,H12
T119280,H0
T119281,H0
T119282,H0
T119283,H0
T119284,H0
T119285,H0
T119286,H0
T119287,H0+H12
T119288,H0+H12
T119289,H0+H12
T1129,H0+H12
T110290,H12
T110291,H12
T110292,H12
T110293,H12
T110294,H12
T110295,H12
T110296,H12
T110297,H12
T110298,H12
T110299,H12
T111290,H12
T111291,H12
T111292,H12
T111293,H12
T111294,H12
T111295,H12
T111296,H12
T111297,H12
T111298,H12
T111299,H12
T112290,H12
T112291,H12
T112292,H12
T112293,H12
T112294,H12
T112295,H12
T112296,H12
T112297,H12
T112298,H12
T112299,H12
T113290,H12
T113291,H12
T113292,H12
T113293,H12
T113294,H12
T113295,H12
T113296,H12
T113297,H12
T113298,H12
T113299,H12
T114290,H12
T114291,H12
T114292,H12
T114293,H12
T114294,H12
T114295,H12
T114296,H12
T114297,H12
T114298,H12
T114299,H12
T115290,H12
T115291,H12
T115292,H12
T115293,H12
T115294,H12
T115295,H12
T115296,H12
T115297,H12
T115298,H12
T115299,H12
T116290,H12
T116291,H12
T116292,H12
T116293,H12
T116294,H12
T116295,H12
T116296,H12
T116297,H12
T116298,H12
T116299,H12
T117290,H12
T117291,H12
T117292,H12
T117293,H12
T117294,H12
T117295,H12
T117296,H12
T117297,H12
T117298,H12
T117299,H12
T118290,H12
T118291,H12
T118292,H12
T118293,H12
T118294,H12
T118295,H12
T118296,H12
T118297,H12
T118298,H12
T118299,H12
T119290,H0+H12
T119291,H0+H12
T119292,H12
T119293,H12
T119294,H12
T119295,H12
T119296,H12
T119297,H12
T119298,H12
T119299,H12
T12F,H0
T12G,H0+H12
T1222,H0+H12
T120220,H0
T120221,H0
T120222,H0
T120223,H0
T120224,H0
T120225,H0
T120226,H0+H12
T120227,H0+H12
T120228,H0+H12
T120229,H0+H12
T121220,H0
T121221,H0
T121222,H0
T121223,H0
T121224,H0
T121225,H0
T121226,H0
T121227,H0
T121228,H0
T121229,H0
T122220,H0
T122221,H0
T122222,H0
T122223,H0
T122224,H0
T122225,H0
T122226,H0
T122227,H0
T122228,H0
T122229,H0
T123220,H0
T123221,H0
T123222,H0
T123223,H0
T123224,H0
T123225,H0
T123226,H0
T123227,H0
T123228,H0
T123229,H0
T124220,H0
T124221,H0
T124222,H0
T124223,H0
T124224,H0
T124225,H0
T124226,H0
T124227,H0
T124228,H0
T124229,H0
T125220,H0
T125221,H0
T125222,H0
T125223,H0
T125224,H0
T125225,H0
T125226,H0
T125227,H0
T125228,H0
T125229,H0
T126220,H0
T126221,H0
T126222,H0
T126223,H0
T126224,H0
T126225,H0
T126226,H0
T126227,H0
T126228,H0
T126229,H0
T127220,H0
T127221,H0
T127222,H0
T127223,H0
T127224,H0
T127225,H0
T127226,H0
T127227,H0
T127228,H0
T127229,H0
T128220,H0
T128221,H0
T128222,H0
T128223,H0
T128224,H0
T128225,H0
T128226,H0
T128227,H0
T128228,H0
T128229,H0
T129220,H0
T129221,H0
T129222,H0
T129223,H0
T129224,H0
T129225,H0
T129226,H0
T129227,H0
T129228,H0
T129229,H0
T1223,H0
T1322,H0
T1323,H0
T12H,H0
T12I,H0
T12J,H0+H12
T1228,H0
T1229,H0+H12
T120290,H0
T120291,H0+H12
T120292,H0+H12
T120293,H0+H12
T120294,H0+H12
T120295,H0+H12
T120296,H12
T120297,H12
T120298,H12
T120299,H12
T121290,H0
T121291,H0
T121292,H0
T121293,H0
T121294,H0
T121295,H0+H12
T121296,H0+H12
T121297,H0+H12
T121298,H0+H12
T121299,H12
T122290,H0
T122291,H0
T122292,H0
T122293,H0
T122294,H0
T122295,H0
T122296,H0
T122297,H0
T122298,H0+H12
T122299,H0+H12
T123290,H0
T123291,H0
T123292,H0
T123293,H0
T123294,H0
T123295,H0
T123296,H0
T123297,H0
T123298,H0
T123299,H0
T124290,H0
T124291,H0
T124292,H0
T124293,H0
T124294,H0
T124295,H0
T124296,H0
T124297,H0
T124298,H0
T124299,H0
T125290,H0
T125291,H0
T125292,H0
T125293,H0
T125294,H0
T125295,H0
T125296,H0
T125297,H0
T125298,H0
T125299,H0
T126290,H0
T126291,H0
T126292,H0
T126293,H0
T126294,H0
T126295,H0
T126296,H0
T126297,H0
T126298,H0
T126299,H0
T127290,H0
T127291,H0
T127292,H0
T127293,H0
T127294,H0
T127295,H0
T127296,H0
T127297,H0
T127298,H0
T127299,H0
T128290,H0
T128291,H0
T128292,H0
T128293,H0
T128294,H0
T128295,H0
T128296,H0
T128297,H0
